danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
0.355,0.0748,9,-21.293,0,0.0334,0.865,0.897,0.0699,0.0395,131.956,288053,4,soundtrack
0.277,0.394,4,-13.977,0,0.047,0.952,0.892,0.216,0.0397,91.318,122347,3,soundtrack
0.534,0.487,10,-11.201,1,0.0302,0.74,0.885,0.109,0.237,112.989,200227,4,soundtrack
0.14,0.047,5,-27.891,1,0.0421,0.991,0.93,0.106,0.035,65.611,133467,3,soundtrack
0.178,0.152,2,-18.711,0,0.0412,0.685,0.921,0.111,0.033,120.123,247173,4,soundtrack
0.179,0.048,6,-28.663,1,0.0469,0.889,0.974,0.0775,0.0278,72.93,148813,4,soundtrack
0.19,0.169,8,-18.08,1,0.0365,0.9,0.617,0.102,0.0367,82.967,332373,4,video game music
0.413,0.881,2,-10.675,0,0.118,0.0305,0.809,0.0789,0.0927,135.017,186613,4,video game music
0.145,0.309,5,-15.384,0,0.0348,0.746,0.827,0.112,0.0381,91.51,369387,4,soundtrack
0.263,0.135,0,-16.065,1,0.0364,0.959,0.903,0.116,0.0393,73.039,433360,4,soundtrack
0.25,0.553,7,-8.188,1,0.0429,0.606,0.673,0.145,0.226,118.985,123360,4,soundtrack
0.505,0.774,8,-8.805,1,0.0434,0.0743,0.871,0.37,0.0381,99.988,194352,4,video game music
0.121,0.186,3,-17.361,1,0.0427,0.675,0.942,0.102,0.0321,96.161,351640,3,soundtrack
0.171,0.162,7,-15.387,0,0.0432,0.709,0.921,0.149,0.0368,114.473,254880,4,video game music
0.38,0.246,7,-13.955,0,0.0329,0.872,0.905,0.084,0.0573,133.805,234400,4,soundtrack
0.46,0.458,4,-7.918,0,0.0264,0.00327,0.882,0.157,0.0401,140.078,216920,4,video game music
0.206,0.00664,7,-31.964,0,0.0366,0.98,0.958,0.0883,0.052,77.018,186067,4,soundtrack
0.259,0.583,2,-9.489,1,0.0418,0.0249,0.978,0.328,0.24,111.153,156307,4,soundtrack
0.278,0.0675,0,-20.946,1,0.04,0.97,0.732,0.0812,0.112,82.626,250573,3,soundtrack
0.119,0.0347,11,-24.575,0,0.0394,0.975,0.904,0.0815,0.0347,95.597,132840,4,soundtrack
0.202,0.44,8,-10.112,1,0.0357,0.291,0.94,0.102,0.144,143.847,246627,4,video game music
0.103,0.384,0,-16.401,0,0.0556,0.549,0.897,0.111,0.0747,79.262,326773,4,soundtrack
0.173,0.129,6,-20.377,0,0.042,0.975,0.964,0.101,0.0339,62.98,169533,4,soundtrack
0.385,0.261,4,-14.795,0,0.0347,0.169,0.891,0.0612,0.0337,119.931,162627,1,soundtrack
0.143,0.102,0,-19.646,1,0.0358,0.794,0.893,0.27,0.0761,93.016,426293,4,soundtrack
0.0914,0.428,0,-11.269,1,0.0497,0.12,0.905,0.0712,0.0567,68.564,471867,4,soundtrack
0.0967,0.33,5,-10.535,1,0.035,0.825,0.878,0.0784,0.0441,88.631,333547,4,soundtrack
0.0626,0.138,2,-14.157,1,0.0423,0.962,0.932,0.0867,0.0389,57.226,223227,4,soundtrack
0.196,0.21,0,-20.472,1,0.0343,0.774,0.892,0.0914,0.0367,110.203,207387,5,soundtrack
0.273,0.102,0,-16.843,0,0.0494,0.903,0.721,0.268,0.0583,120.378,589095,4,video game music
0.274,0.0571,7,-30.322,1,0.0545,0.988,0.763,0.0844,0.0513,174.477,128813,3,soundtrack
0.324,0.263,2,-12.394,1,0.0322,0.602,0.919,0.15,0.118,97.208,379759,3,soundtrack
0.187,0.0602,9,-25.767,0,0.0464,0.408,0.922,0.122,0.0362,68.751,247333,4,soundtrack
0.253,0.151,9,-18.081,1,0.0345,0.848,0.909,0.121,0.151,136.754,129000,5,soundtrack
0.172,0.117,7,-21.753,1,0.0434,0.962,0.923,0.0976,0.0283,117.363,158027,5,video game music
0.418,0.53,2,-12.674,1,0.0523,0.33,0.892,0.148,0.0554,128.047,172107,4,video game music
0.11,0.168,1,-18.445,0,0.0448,0.598,0.92,0.19,0.031,65.458,294013,3,soundtrack
0.158,0.0769,10,-22.247,1,0.0313,0.928,0.929,0.089,0.0391,72.711,161442,4,soundtrack
0.157,0.584,9,-12.255,1,0.0601,0.152,0.822,0.143,0.0744,149.927,165780,4,soundtrack
0.0842,0.176,5,-17.619,1,0.0376,0.972,0.97,0.102,0.0392,84.325,144893,3,soundtrack
0.201,0.475,11,-10.097,0,0.0417,0.659,0.916,0.0748,0.0398,73.563,158333,3,soundtrack
0.175,0.248,11,-16.707,0,0.0423,0.559,0.966,0.189,0.0396,110.447,174440,3,soundtrack
0.158,0.481,4,-18.014,0,0.0775,0.218,0.0532,0.171,0.0393,135.744,234893,4,soundtrack
0.425,0.0578,7,-19.859,0,0.0265,0.973,2.69e-06,0.0829,0.206,81.154,306467,4,soundtrack
0.354,0.189,8,-21.698,1,0.0346,0.329,0.728,0.105,0.0475,115.216,377267,4,soundtrack
0.422,0.392,9,-15.6,0,0.0278,0.189,0.879,0.11,0.201,99.264,198573,4,soundtrack
0.366,0.0616,7,-15.632,1,0.0317,0.978,0.757,0.422,0.0539,81.962,171040,3,soundtrack
0.224,0.273,9,-15.592,0,0.0558,0.237,0.905,0.0867,0.126,129.479,155773,4,soundtrack
0.293,0.47,10,-16.454,1,0.0512,0.0584,0.877,0.143,0.0757,120.341,170845,4,soundtrack
0.237,0.062,9,-22.176,0,0.0513,0.417,0.893,0.178,0.0357,114.738,142253,3,soundtrack
0.407,0.118,2,-17.278,0,0.0332,0.931,7.61e-06,0.118,0.118,87.743,208960,4,soundtrack
0.204,0.0522,0,-26.234,1,0.0404,0.968,0.937,0.0799,0.0345,78.274,123533,1,soundtrack
0.3,0.172,2,-14.214,0,0.0296,0.601,0.948,0.109,0.0707,90.146,136280,3,soundtrack
0.191,0.265,9,-12.469,0,0.0322,0.926,0.826,0.0428,0.0379,85.018,194093,4,soundtrack
0.488,0.0629,2,-21.524,1,0.0342,0.843,0.406,0.133,0.175,104.311,175040,4,soundtrack
0.388,0.254,0,-18.096,0,0.035,0.0307,0.895,0.11,0.077,111.086,142413,4,soundtrack
0.271,0.295,9,-17.134,1,0.0508,0.468,0.833,0.17,0.0431,129.083,185707,4,soundtrack
0.105,0.0935,9,-15.906,0,0.0365,0.968,0.926,0.114,0.109,80.013,134867,3,soundtrack
0.417,0.408,5,-13.343,0,0.0761,0.535,0.655,0.102,0.233,165.799,198862,4,soundtrack
0.167,0.236,0,-15.653,1,0.043,0.124,0.825,0.234,0.137,51.29,169067,4,soundtrack
0.433,0.111,2,-15.301,0,0.035,0.0208,0.801,0.0594,0.0354,75.651,258173,4,soundtrack
0.184,0.39,11,-15.863,0,0.0342,0.393,0.86,0.0929,0.0565,95.543,209920,3,video game music
0.471,0.411,2,-15.755,1,0.041,0.733,0.853,0.28,0.282,79.986,254347,4,soundtrack
0.117,0.108,10,-26.922,1,0.0514,0.471,0.942,0.0785,0.0533,168.9,236347,4,soundtrack
0.253,0.146,0,-18.512,1,0.0381,0.968,0.956,0.12,0.0393,120.133,131267,4,soundtrack
0.312,0.141,10,-13.271,0,0.0373,0.974,2.41e-05,0.165,0.824,79.693,135853,3,soundtrack
0.242,0.571,7,-11.429,0,0.0673,0.086,0.831,0.0814,0.0894,105.817,172605,4,soundtrack
0.545,0.623,8,-13.835,1,0.0465,0.377,0.852,0.13,0.198,171.95,215867,3,video game music
0.278,0.239,2,-15.719,1,0.04,0.971,0.894,0.069,0.0345,66.808,136738,3,soundtrack
0.115,0.0236,2,-26.431,0,0.0359,0.969,0.969,0.0838,0.0366,72.758,144627,4,soundtrack
0.156,0.429,3,-19.091,1,0.0609,0.868,0.87,0.107,0.0676,69.282,160925,5,soundtrack
0.221,0.0879,7,-16.996,1,0.0381,0.155,0.698,0.0869,0.0401,126.622,275547,4,soundtrack
0.255,0.219,10,-17.934,0,0.0369,0.315,0.758,0.0833,0.0335,55.894,126086,4,soundtrack
0.225,0.191,3,-16.623,1,0.0336,0.775,0.858,0.147,0.0353,52.115,158958,4,soundtrack
0.153,0.162,10,-19.61,1,0.0429,0.884,0.943,0.111,0.0584,68.734,175753,3,soundtrack
0.309,0.0423,0,-27.865,1,0.0423,0.936,0.856,0.0643,0.0396,69.943,228000,4,soundtrack
0.557,0.123,2,-20.695,1,0.0746,0.926,0.927,0.162,0.386,177.013,134440,3,soundtrack
0.422,0.304,0,-13.824,1,0.0307,0.441,0.807,0.119,0.0625,102.012,297280,4,soundtrack
0.393,0.0365,1,-24.771,1,0.0424,0.988,0.886,0.0742,0.125,126.166,337163,4,soundtrack
0.375,0.344,2,-12.561,0,0.0335,0.81,0.776,0.0682,0.106,126.06,237900,4,video game music
0.609,0.431,10,-10.373,1,0.0519,0.733,0.94,0.18,0.567,123.19,167293,4,soundtrack
0.252,0.238,0,-18.788,1,0.0426,0.875,0.754,0.141,0.188,80.177,134493,4,soundtrack
0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,183533,3,soundtrack
0.39,0.497,9,-11.958,1,0.0386,0.734,0.931,0.168,0.152,119.968,218666,4,soundtrack
0.219,0.129,2,-18.465,0,0.0399,0.928,0.915,0.0938,0.103,135.591,201783,4,soundtrack
0.273,0.248,9,-17.66,0,0.0333,0.638,0.128,0.155,0.065,87.531,202067,3,soundtrack
0.106,0.195,11,-20.617,1,0.0381,0.965,0.949,0.113,0.0377,81.695,431427,4,soundtrack
0.636,0.466,4,-15.534,1,0.0317,0.134,0.942,0.156,0.296,136.206,175334,4,soundtrack
0.218,0.104,11,-22.809,0,0.047,0.51,0.692,0.0688,0.0329,114.592,400867,3,soundtrack
0.0827,0.0209,9,-31.456,1,0.044,0.98,0.979,0.0668,0.0971,73.943,140707,4,soundtrack
0.445,0.0123,0,-25.606,1,0.0454,0.995,0.925,0.169,0.232,58.875,169467,4,soundtrack
0.148,0.0439,0,-23.335,0,0.0324,0.986,0.906,0.0744,0.052,72.942,196280,4,soundtrack
0.133,0.0623,5,-27.819,0,0.0434,0.872,0.856,0.108,0.0336,99.61,161894,3,soundtrack
0.427,0.404,9,-17.59,0,0.0483,0.709,0.793,0.0904,0.0783,110.022,238733,3,video game music
0.216,0.121,10,-15.009,1,0.0361,0.83,0.941,0.128,0.0511,88.888,176000,5,soundtrack
0.175,0.000922,2,-32.269,1,0.047,0.983,0.928,0.0843,0.0564,77.133,157987,1,soundtrack
0.958,0.566,8,-7.14,0,0.326,0.116,0.0,0.102,0.583,118.001,203390,4,trap
0.839,0.611,10,-6.983,0,0.0708,0.000201,0.000381,0.0997,0.728,114.996,267133,4,southern hip hop
0.703,0.833,2,-3.764,1,0.0336,0.0762,0.0,0.147,0.887,139.959,254373,4,spanish pop
0.696,0.427,0,-9.934,1,0.12,0.574,0.0,0.29,0.456,81.994,279040,4,spanish pop
0.609,0.718,11,-7.177,1,0.045,0.6,0.0,0.082,0.426,93.94,270188,4,spanish pop
0.592,0.66,2,-7.069,1,0.046,0.213,0.0,0.0986,0.342,143.968,216533,4,spanish pop
0.642,0.603,1,-3.794,1,0.0349,0.0465,0.0,0.448,0.493,124.978,204560,4,spanish pop
0.725,0.764,9,-4.393,0,0.115,0.0645,0.00885,0.121,0.888,151.985,197320,4,spanish pop
0.505,0.731,7,-11.379,1,0.0374,0.0326,4.14e-05,0.174,0.93,169.79,224000,4,spanish pop
0.506,0.284,4,-8.484,0,0.035,0.888,8.96e-06,0.101,0.162,72.034,229631,4,spanish pop
0.557,0.525,2,-6.324,1,0.149,0.524,0.0,0.113,0.362,153.247,258504,4,spanish pop
0.701,0.784,0,-8.483,1,0.0349,0.144,0.00148,0.0953,0.486,128.011,229760,4,spanish pop
0.416,0.358,10,-8.535,1,0.0462,0.476,0.0,0.111,0.116,80.643,235200,3,spanish pop
0.713,0.768,0,-9.115,1,0.0662,0.229,0.0,0.447,0.962,88.012,190627,4,spanish pop
0.685,0.836,2,-5.399,0,0.152,0.5,0.0,0.607,0.714,81.974,234813,4,spanish pop
0.791,0.407,9,-10.757,1,0.0321,0.401,0.000105,0.103,0.518,103.989,229387,4,spanish pop
0.7,0.837,11,-5.555,0,0.217,0.0844,0.0,0.628,0.665,136.035,198133,4,spanish pop
0.646,0.904,0,-3.143,0,0.135,0.0706,0.0,0.0409,0.889,162.928,228800,4,spanish pop
0.622,0.818,9,-6.784,1,0.0327,0.0831,0.0,0.31,0.849,138.495,208200,4,spanish pop
0.723,0.803,9,-3.572,1,0.0296,0.0102,1.69e-06,0.0978,0.629,103.997,239920,4,spanish pop
0.766,0.661,4,-5.818,1,0.122,0.258,0.0,0.128,0.797,91.027,243423,4,spanish pop
0.753,0.749,9,-8.758,1,0.0419,0.152,0.0,0.121,0.948,135.785,263800,4,spanish pop
0.726,0.49,0,-15.266,1,0.029,0.304,4.72e-05,0.161,0.653,118.477,270933,4,spanish pop
0.573,0.713,11,-2.896,0,0.0448,0.692,0.0,0.19,0.234,143.904,191613,4,spanish pop
0.741,0.816,4,-5.597,1,0.0797,0.0211,0.0,0.0981,0.574,146.075,220626,4,spanish pop
0.662,0.667,8,-4.611,1,0.0505,0.457,0.0,0.166,0.527,80.102,205200,4,spanish pop
0.428,0.752,11,-5.535,1,0.0527,0.0972,1.1e-06,0.0513,0.69,75.979,237373,4,spanish pop
0.729,0.709,9,-9.166,1,0.0258,0.335,0.000288,0.0918,0.701,117.693,255200,4,spanish pop
0.718,0.431,2,-8.736,1,0.0314,0.132,0.000165,0.0686,0.324,139.618,254373,4,spanish pop
0.632,0.721,0,-9.046,0,0.0325,0.814,0.0,0.677,0.487,136.247,243960,4,spanish pop
0.713,0.49,9,-10.396,1,0.0294,0.244,0.0,0.112,0.389,142.994,212520,4,spanish pop
0.667,0.606,10,-4.86,0,0.0395,0.342,0.0,0.405,0.497,129.891,250707,4,spanish pop
0.526,0.722,0,-12.057,1,0.0394,0.000925,1.24e-05,0.821,0.468,112.961,237347,4,spanish pop
0.527,0.859,7,-6.685,1,0.0687,0.176,0.0866,0.157,0.443,74.214,235627,4,spanish pop
0.578,0.888,1,-2.904,1,0.0469,0.0152,0.0,0.105,0.673,130.009,169508,4,spanish pop
0.411,0.828,8,-4.542,0,0.134,0.0442,0.0,0.174,0.512,187.989,248973,4,spanish pop
0.819,0.702,6,-4.865,1,0.0554,0.0225,0.000124,0.0893,0.937,137.023,173869,4,spanish pop
0.706,0.773,4,-10.329,1,0.0745,0.254,1.84e-06,0.0385,0.788,98.998,235907,4,spanish pop
0.802,0.707,1,-4.126,0,0.0499,0.145,0.0,0.092,0.597,100.028,227773,4,spanish pop
0.715,0.614,11,-10.245,0,0.0353,0.319,0.000606,0.195,0.679,112.019,257387,4,spanish pop
0.772,0.935,6,-4.805,0,0.0732,0.00871,7.62e-06,0.063,0.867,98.226,227733,4,spanish pop
0.558,0.908,4,-11.133,0,0.0502,0.0364,1.56e-06,0.0618,0.694,102.685,173082,4,spanish pop
0.701,0.804,10,-5.743,0,0.0379,0.71,0.0,0.0877,0.963,159.979,278959,4,spanish pop
0.689,0.846,6,-2.166,1,0.0268,0.118,0.0,0.239,0.864,125.959,221360,4,spanish pop
0.49,0.507,11,-5.799,1,0.0286,0.43,7.03e-05,0.113,0.396,146.034,267645,4,spanish pop
0.582,0.392,0,-11.26,1,0.0594,0.766,0.0118,0.0637,0.91,133.593,278400,4,spanish pop
0.61,0.747,2,-4.417,1,0.035,0.101,5.08e-06,0.325,0.758,137.464,188893,4,spanish pop
0.75,0.767,2,-4.668,1,0.0352,0.00718,5.21e-05,0.132,0.674,125.834,199750,4,spanish pop
0.492,0.971,6,-2.841,1,0.0505,0.0311,0.000231,0.0548,0.893,157.878,242240,4,spanish pop
0.667,0.763,9,-5.295,1,0.0331,0.375,0.0,0.118,0.733,125.049,239147,4,spanish pop
0.753,0.89,11,-5.049,0,0.0364,0.0757,0.0,0.143,0.902,136.001,269240,4,spanish pop
0.474,0.935,2,-4.956,1,0.109,0.0218,1.61e-05,0.044,0.915,151.705,189133,4,spanish pop
0.641,0.817,4,-4.989,1,0.0268,0.0116,0.0,0.112,0.441,114.485,221667,4,spanish pop
0.686,0.574,5,-6.249,1,0.0404,0.739,0.0,0.109,0.251,126.98,184250,4,spanish pop
0.644,0.969,9,-1.423,1,0.0568,0.29,0.0,0.197,0.869,136.107,180040,4,spanish pop
0.632,0.944,1,-3.065,1,0.0476,0.239,0.0,0.125,0.934,166.925,260185,4,spanish pop
0.448,0.316,10,-6.914,1,0.0692,0.924,0.0,0.107,0.501,80.112,199213,3,spanish pop
0.607,0.712,4,-3.683,1,0.0315,0.00611,0.0,0.343,0.301,100.029,242320,4,spanish pop
0.836,0.757,5,-6.168,1,0.0322,0.137,0.0,0.0812,0.907,107.001,196196,4,stomp and holler
0.656,0.299,7,-10.659,1,0.0288,0.791,0.00903,0.156,0.338,80.055,231784,4,stomp and holler
0.53,0.634,2,-5.759,1,0.0311,0.249,0.000622,0.0979,0.106,111.615,306373,4,stomp and holler
0.501,0.533,8,-4.715,1,0.0384,0.932,0.00362,0.0642,0.442,119.062,202757,4,stomp and holler
0.587,0.497,6,-10.757,1,0.0307,0.723,0.782,0.142,0.401,144.972,287634,3,stomp and holler
0.367,0.157,0,-16.807,1,0.0324,0.891,0.0255,0.195,0.124,85.103,227280,4,stomp and holler
0.387,0.182,2,-12.077,1,0.0336,0.876,0.00302,0.115,0.163,122.351,272000,4,stomp and holler
0.577,0.589,8,-5.977,1,0.034,0.109,0.0167,0.0759,0.622,134.983,254488,4,stomp and holler
0.707,0.421,5,-15.321,1,0.0313,0.65,0.00438,0.202,0.535,94.331,216453,4,stomp and holler
0.449,0.541,11,-10.299,0,0.0417,0.0873,0.0,0.17,0.276,125.156,179096,4,stomp and holler
0.573,0.269,6,-10.648,1,0.0289,0.68,0.858,0.117,0.344,61.538,270547,4,stomp and holler
0.47,0.393,0,-9.061,0,0.028,0.739,0.00111,0.125,0.808,144.339,210213,4,stomp and holler
0.514,0.755,11,-8.455,1,0.03,0.354,0.0664,0.144,0.599,77.415,244187,4,stomp and holler
0.575,0.651,9,-5.209,1,0.0258,0.00831,2.99e-06,0.099,0.406,138.804,218133,4,stomp and holler
0.541,0.616,0,-6.53,1,0.028,0.00114,1.09e-06,0.151,0.203,144.218,198600,4,stomp and holler
0.263,0.503,6,-6.948,0,0.0386,0.0148,0.0171,0.11,0.255,112.019,358680,4,stomp and holler
0.398,0.348,7,-11.587,1,0.0377,0.459,1.44e-05,0.111,0.207,149.645,237285,4,stomp and holler
0.803,0.548,0,-7.103,1,0.12,0.351,0.0,0.0953,0.75,121.942,214920,4,stomp and holler
0.321,0.555,3,-9.337,1,0.0622,0.0942,2.09e-05,0.0882,0.277,161.606,379787,3,stomp and holler
0.628,0.559,0,-6.185,0,0.0249,0.213,0.0693,0.0871,0.294,103.903,208980,4,stomp and holler
0.544,0.679,1,-5.105,0,0.0456,0.494,0.0,0.12,0.388,123.955,532300,4,sufi
0.513,0.359,8,-11.288,1,0.0371,0.971,9.85e-05,0.218,0.741,120.251,235173,4,sufi
0.718,0.83,4,-5.488,0,0.0505,0.404,2.5e-05,0.124,0.771,105.012,220382,4,sufi
0.43,0.482,8,-9.293,1,0.0477,0.798,0.000714,0.108,0.736,79.583,265561,4,sufi
0.297,0.284,2,-6.894,1,0.0354,0.535,0.0,0.31,0.178,35.847,190500,3,sufi
0.491,0.53,4,-6.965,1,0.0285,0.685,0.00184,0.151,0.275,85.949,355442,4,sufi
0.495,0.536,11,-10.651,1,0.0555,0.485,3.15e-06,0.17,0.562,135.605,388840,4,sufi
0.471,0.45,1,-14.607,1,0.0432,0.198,0.0,0.176,0.477,80.233,245449,4,sufi
0.613,0.687,10,-7.994,1,0.0415,0.213,0.0671,0.0926,0.254,139.986,214000,4,sufi
0.284,0.266,5,-13.826,1,0.0349,0.931,0.0,0.341,0.325,171.911,538000,3,sufi
0.492,0.628,3,-5.032,1,0.0302,0.562,1.53e-06,0.0954,0.211,111.718,284453,1,sufi
0.6,0.451,4,-10.246,0,0.0344,0.133,1.23e-05,0.122,0.223,78.023,230641,4,sufi
0.476,0.72,3,-6.045,1,0.19,0.233,0.0,0.343,0.73,141.952,577659,4,sufi
0.442,0.112,3,-17.936,1,0.0426,0.948,5.78e-06,0.0843,0.284,148.776,247987,3,sufi
0.614,0.759,1,-6.763,1,0.107,0.145,0.0,0.3,0.361,166.096,417386,4,sufi
0.584,0.288,4,-13.57,1,0.0261,0.324,0.000209,0.307,0.356,147.848,252960,4,sufi
0.707,0.738,1,-6.461,0,0.0628,0.488,0.00145,0.303,0.805,90.021,215920,4,sufi
0.654,0.424,11,-9.535,1,0.0289,0.482,2.1e-05,0.139,0.297,130.03,336867,3,sufi
0.651,0.482,4,-8.666,1,0.0281,0.293,0.0,0.0811,0.517,106.993,269185,4,sufi
0.727,0.667,1,-6.8,1,0.0337,0.246,0.000212,0.0988,0.412,92.01,207553,4,sufi
0.497,0.628,0,-14.422,1,0.0777,0.0286,0.000479,0.0926,0.768,167.08,269867,4,sufi
0.713,0.577,7,-9.471,0,0.252,0.209,0.0,0.215,0.651,86.01,223292,4,sufi
0.371,0.281,10,-13.209,1,0.11,0.822,0.0,0.0679,0.526,123.141,233760,3,sufi
0.737,0.791,11,-11.239,1,0.0548,0.338,0.0,0.0952,0.811,99.014,434651,4,sufi
0.319,0.285,10,-15.193,1,0.0366,0.843,4.81e-05,0.237,0.535,170.054,307147,4,sufi
0.712,0.529,2,-8.46,1,0.0411,0.728,0.0528,0.371,0.962,108.363,249107,4,sufi
0.663,0.611,10,-7.868,0,0.0385,0.537,0.0,0.128,0.408,107.97,291509,4,sufi
0.533,0.254,3,-10.747,1,0.0418,0.9,2.98e-05,0.116,0.411,75.922,384501,4,sufi
0.732,0.766,3,-6.208,0,0.0386,0.011,0.0,0.0713,0.776,113.964,432000,4,sufi
0.471,0.629,7,-6.465,0,0.0372,0.372,0.0,0.143,0.326,103.032,296647,4,sufi
0.467,0.367,5,-10.66,0,0.0264,0.654,4.64e-06,0.079,0.107,89.994,382067,4,sufi
0.337,0.424,6,-7.718,1,0.0289,0.92,0.000294,0.118,0.428,82.426,274320,4,sufi
0.393,0.288,4,-16.103,1,0.0352,0.608,0.00137,0.336,0.362,148.109,379882,4,sufi
0.491,0.621,1,-5.762,0,0.0338,0.44,2.5e-06,0.266,0.722,149.257,513128,4,sufi
0.615,0.75,4,-9.558,0,0.062,0.00712,0.00617,0.0541,0.487,167.893,435514,4,sufi
0.591,0.969,2,-5.918,0,0.166,0.287,0.0,0.838,0.667,104.909,468160,4,sufi
0.505,0.458,9,-9.821,0,0.0319,0.419,5.14e-06,0.155,0.514,147.86,416746,4,sufi
0.587,0.552,7,-9.122,0,0.0407,0.586,1.07e-05,0.537,0.32,120.259,232120,3,sufi
0.684,0.631,9,-14.103,1,0.0526,0.148,2.6e-05,0.134,0.757,101.988,373500,4,sufi
0.594,0.552,7,-6.8,1,0.0327,0.532,0.0,0.189,0.827,133.978,376579,3,sufi
0.469,0.382,4,-7.372,1,0.0259,0.658,0.0,0.135,0.45,95.072,240000,4,swedish pop
0.463,0.616,7,-7.166,1,0.149,0.55,0.0,0.446,0.695,183.76,193853,4,swedish pop
0.593,0.701,1,-9.365,1,0.0481,0.0809,0.0,0.102,0.249,124.999,185135,4,swedish pop
0.316,0.439,1,-5.92,1,0.0298,0.623,5.26e-06,0.109,0.181,126.749,226875,4,swedish pop
0.508,0.633,5,-6.055,1,0.0382,0.028,0.0,0.311,0.649,94.673,175565,4,swedish pop
0.401,0.276,6,-7.89,0,0.0303,0.868,0.0,0.139,0.293,101.014,222139,4,swedish pop
0.934,0.493,8,-7.03,1,0.0693,0.0469,0.0,0.0636,0.869,116.063,160411,4,swedish pop
0.533,0.504,5,-7.234,1,0.0318,0.0126,0.0,0.132,0.251,132.687,191191,4,swedish pop
0.467,0.622,10,-5.475,1,0.0263,0.00531,0.0,0.36,0.605,84.957,230160,4,swedish pop
0.632,0.682,5,-8.584,1,0.0441,0.574,0.000105,0.188,0.588,129.911,227600,4,swedish pop
0.687,0.633,4,-5.738,1,0.0901,0.248,0.0,0.0912,0.528,146.93,189442,4,swedish pop
0.797,0.598,11,-6.056,0,0.0404,0.0149,1.78e-06,0.0809,0.897,118.008,231333,4,swedish pop
0.599,0.803,10,-6.695,1,0.0507,0.0224,0.0342,0.0909,0.392,143.013,193360,4,swedish pop
0.538,0.256,9,-11.674,1,0.0405,0.791,0.0292,0.0835,0.205,137.632,215547,3,swedish pop
0.7,0.131,1,-20.925,1,0.0695,0.852,6.88e-06,0.0701,0.141,95.07,181895,4,swedish pop
0.879,0.518,8,-7.507,0,0.188,0.0578,3.5e-06,0.0762,0.669,108.007,226000,4,swedish pop
0.526,0.543,5,-5.412,1,0.0341,0.0935,0.0,0.0518,0.298,156.073,226997,4,swedish pop
0.42,0.492,3,-7.492,1,0.0509,0.28,0.0,0.0911,0.111,71.465,198473,4,swedish pop
0.692,0.251,6,-7.858,1,0.034,0.5,0.0,0.0996,0.339,96.551,215000,5,swedish pop
0.503,0.0886,0,-14.435,1,0.0496,0.963,3.5e-06,0.0636,0.386,138.229,222547,4,swedish pop
0.672,0.618,11,-9.734,0,0.116,0.0554,4.86e-05,0.336,0.501,104.921,168893,4,swedish pop
0.496,0.684,7,-5.337,0,0.0387,0.045,2.33e-05,0.0766,0.292,135.917,185933,4,swedish pop
0.562,0.83,8,-5.358,0,0.163,0.0313,0.0,0.211,0.573,119.879,182507,4,swedish pop
0.484,0.791,7,-4.27,1,0.0437,0.0743,0.0,0.0491,0.369,124.008,190613,4,swedish pop
0.586,0.445,4,-9.562,1,0.0376,0.569,0.0999,0.122,0.329,121.95,195009,4,swedish pop
0.493,0.442,5,-11.781,1,0.0325,0.823,0.000579,0.12,0.442,96.919,272373,4,swedish pop
0.622,0.729,0,-7.929,0,0.317,0.108,5.93e-06,0.163,0.532,106.053,250040,4,swedish pop
0.448,0.492,1,-6.834,1,0.0377,0.697,0.0,0.0998,0.572,66.158,157806,5,swedish pop
0.649,0.718,8,-7.101,0,0.0506,0.0106,0.000198,0.117,0.715,112.049,188166,4,swedish pop
0.363,0.352,2,-8.473,1,0.0297,0.676,0.0,0.0896,0.382,128.399,317373,4,swedish pop
0.843,0.822,0,-4.337,0,0.2,0.179,0.0,0.0656,0.751,125.0,190978,4,swedish pop
0.638,0.558,3,-7.546,1,0.0598,0.657,0.0,0.11,0.179,126.896,164427,4,swedish pop
0.595,0.528,5,-8.922,0,0.0621,0.748,0.0,0.112,0.419,153.74,191104,4,swedish pop
0.799,0.419,6,-7.99,1,0.174,0.412,0.0,0.203,0.716,156.055,182497,4,swedish pop
0.538,0.674,5,-4.555,1,0.384,0.733,0.0,0.111,0.852,180.215,234282,4,swedish pop
0.783,0.596,9,-7.392,1,0.0606,0.0973,0.0,0.0512,0.132,127.908,212109,4,swedish pop
0.775,0.41,3,-7.481,1,0.0464,0.724,2.62e-05,0.114,0.298,117.165,186733,4,uk pop
0.554,0.877,0,-6.515,1,0.0469,0.012,3.94e-05,0.499,0.499,127.034,267107,4,swedish pop
0.684,0.607,4,-7.044,1,0.24,0.485,2.39e-05,0.0923,0.292,120.799,186600,4,swedish pop
0.653,0.676,5,-6.318,1,0.031,0.0273,0.0215,0.128,0.613,125.027,237813,4,swedish pop
0.582,0.67,2,-8.714,1,0.0536,0.16,5.75e-06,0.16,0.285,96.91,162747,4,swedish pop
0.603,0.516,11,-6.41,1,0.111,0.49,0.0,0.141,0.471,185.716,201812,3,swedish pop
0.621,0.538,6,-6.419,1,0.0304,0.17,0.0,0.0964,0.381,136.883,170022,4,swedish pop
0.621,0.539,10,-7.867,1,0.0329,0.678,0.0,0.091,0.605,139.974,211107,4,swedish pop
