danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre,popularity
0.608,0.419,11,-10.016,1,0.0331,0.602,7.58e-06,0.108,0.602,100.22,4vDBJeeQCbhP9FaPPMsYkY,268333,4,Folk,69
0.526,0.775,0,-6.05,1,0.0352,0.707,2.05e-05,0.217,0.962,80.106,3G7tRC24Uh09Hmp1KZ7LQ2,167373,4,Folk,75
0.705,0.78,7,-6.267,1,0.0805,0.456,0.00152,0.115,0.457,142.028,19cL3SOKpwnwoKkII7U3Wh,218228,4,Folk,65
0.675,0.368,0,-14.072,0,0.0374,0.826,0.0016,0.136,0.176,106.001,0hLObGB9xRjuRVasHehmLI,190393,4,Folk,70
0.521,0.492,3,-9.127,1,0.0297,0.689,0.619,0.118,0.301,77.585,2tRxHjEkdgGMv9kZbOyqOH,235747,4,Folk,67
0.82,0.575,7,-9.144,1,0.0408,0.0936,0.000135,0.109,0.964,123.765,3Vby4nGmtbDo7HDJamOWkT,208947,4,Folk,72
0.61,0.582,0,-10.422,1,0.044,0.119,3.76e-05,0.12,0.781,82.492,1ppuHX1oVMku5LTL0swNZP,251333,4,Folk,67
0.557,0.299,0,-10.634,1,0.0266,0.624,0.0308,0.0914,0.297,90.081,2c62Xf5Po1YSa1N6LOjPHy,256007,4,Folk,67
0.579,0.872,0,-6.126,1,0.159,0.159,0.0,0.0935,0.761,76.214,1xOXXYh6lTW8laxlW7JP2J,235560,4,Folk,67
0.487,0.724,0,-5.905,1,0.0289,0.00224,1.03e-05,0.213,0.546,102.03,72zmwnbXjx9fMUjw3mbDSs,225560,4,Folk,65
0.762,0.537,9,-9.58,1,0.0478,0.785,0.000669,0.0551,0.958,105.603,69HICMmc6nNLucAx3aJX9M,193093,4,Folk,67
0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208,6HSXNV0b4M4cLJ7ljgVVeh,149880,4,Folk,73
0.55,0.854,3,-5.968,1,0.036,0.661,0.0,0.112,0.965,159.231,0wz1LjDb9ZNEYwOmDJ3Q4b,149373,4,Folk,72
0.67,0.609,7,-10.088,1,0.0333,0.749,6.74e-05,0.227,0.573,127.463,3Hvg5tRKsQlX25wYwgMF9p,109736,4,Folk,64
0.483,0.486,0,-11.062,1,0.0434,0.753,0.00479,0.134,0.466,92.048,6255IIBwKySv6RYrOeHfQh,193049,4,Folk,66
0.544,0.265,2,-11.952,1,0.035,0.848,0.0,0.196,0.7,133.837,561F1zqRwGPCTMRsLsXVtL,146176,3,Folk,69
0.489,0.577,10,-9.765,1,0.042,0.233,0.0,0.123,0.519,78.112,2obblQ6tcePeOEVJV6nEGD,222951,4,Folk,66
0.572,0.183,3,-16.069,1,0.0323,0.897,0.00275,0.103,0.404,110.029,3Kj2EWpIBnvETsYq4cq0IH,217467,4,Folk,67
0.587,0.497,6,-10.757,1,0.0307,0.723,0.782,0.142,0.401,144.972,6HTVZeVQ9J6Uiq6tHESxU9,287634,3,Folk,71
0.521,0.487,6,-7.525,0,0.0299,0.253,0.0,0.0579,0.483,117.072,6iGU74CwXuT4XVepjc9Emf,173040,4,Folk,72
0.822,0.362,2,-7.462,1,0.0411,0.16,0.0,0.313,0.159,119.903,0ZAbupc7jAQpG9IxojQ3s3,229667,4,Folk,66
0.425,0.681,1,-8.604,0,0.0316,0.0229,0.000219,0.0543,0.933,131.011,3jYRpwbctfqB77uU7T7K3U,279333,4,Folk,66
0.561,0.754,9,-12.769,0,0.112,0.61,0.0194,0.328,0.642,100.08,3e0FzZjTXOUtiJGSClOBrI,282693,4,Folk,68
0.49,0.581,5,-6.566,1,0.0388,0.553,0.0177,0.0764,0.318,88.718,01UYpHuzHi4eB9PAbDoPY2,205480,4,Folk,67
0.619,0.603,9,-9.481,1,0.0342,0.715,0.0,0.0721,0.958,127.432,48i055G1OT5KxGGftwFxWy,178933,4,Folk,74
0.575,0.912,7,-7.275,0,0.0393,0.0916,0.00211,0.0562,0.843,117.399,4nXkbcTj3nyww1cHkw5RAP,207267,4,Folk,73
0.668,0.081,0,-17.282,1,0.0366,0.983,0.42,0.114,0.0925,114.358,7oRNU7Tmek0nm2lqyDojoG,160093,3,Folk,68
0.604,0.655,9,-7.088,1,0.0273,0.109,0.0019,0.125,0.59,115.038,7LZN7FkxHZk6maiN6NdI2i,180413,4,Folk,66
0.567,0.559,9,-10.175,1,0.0288,0.00888,0.00131,0.0764,0.898,127.227,6i9dZZQWNB06HKsQYKTiPF,280636,4,Folk,66
0.734,0.511,0,-4.905,0,0.0592,0.148,0.0,0.29,0.727,124.995,2B7UWqNqKgPVGQQ6FXn2PP,206947,4,Folk,69
0.574,0.664,5,-11.5,1,0.0346,0.0737,0.0,0.22,0.936,122.956,2zI3bUYn2pcF27of6i2oqK,215667,4,Folk,67
0.545,0.485,8,-9.941,1,0.151,0.3,0.00137,0.119,0.341,80.401,2uhEKg8kIzpdvz4gyy6x8W,249173,4,Folk,72
0.445,0.529,0,-10.94,1,0.026,0.261,0.0162,0.184,0.749,79.296,0ToHhkK4qtwEyKOxhQpMbJ,183733,4,Folk,67
0.693,0.201,1,-9.903,1,0.0288,0.9,0.0,0.112,0.679,100.836,7shVwhUdVbHpykOfbzvDc1,263480,4,Folk,69
0.443,0.419,7,-7.975,1,0.0321,0.633,0.00183,0.404,0.0719,132.204,3MwHZDGwAR8RjZZBriBqmx,256520,4,Folk,64
0.387,0.499,7,-10.207,1,0.0259,0.0029,0.00373,0.0695,0.333,111.032,6aLl1AjRbo4ddJZh7Hzazx,379160,4,Folk,64
0.452,0.834,11,-4.657,1,0.0967,0.0417,0.00036,0.119,0.514,142.088,5wCVLW9qMtIY9IkBeyYnh6,264213,4,Folk,68
0.439,0.488,11,-14.464,1,0.0615,0.702,0.000339,0.16,0.629,93.017,76TZCvJ8GitQ2FA1q5dKu0,308520,4,Folk,72
0.575,0.188,9,-18.758,1,0.0959,0.841,4.37e-05,0.228,0.334,77.464,2hjAc6x8EoSLhGxRNg8KEw,155453,4,Folk,67
0.149,0.206,3,-13.888,1,0.0323,0.822,0.000649,0.115,0.264,79.764,6l8EbYRtQMgKOyc1gcDHF9,293120,4,Folk,72
0.657,0.396,7,-9.255,1,0.0293,0.805,1.58e-06,0.103,0.115,110.003,6Qwuw0eOeszVlewLpu24gR,239787,3,Folk,67
0.474,0.917,9,-4.19,1,0.0395,0.582,0.231,0.201,0.902,152.113,0UAJH0k4k3slcE83a9UGCe,241040,4,Folk,71
0.429,0.564,11,-6.784,1,0.0268,0.0193,0.000828,0.128,0.276,104.212,0KMGxYKeUzK9wc5DZCt3HT,235373,4,Folk,75
0.365,0.273,4,-16.526,0,0.038,0.94,0.431,0.109,0.238,132.285,0MNNKSUU9OOQ8DSGWduw79,248965,5,Folk,61
0.581,0.4,2,-8.739,1,0.0291,0.893,0.576,0.161,0.433,112.331,1CLmFKW99S8eJrebO3GB04,237973,4,Folk,68
0.67,0.496,2,-11.23,1,0.0277,0.627,0.00325,0.0584,0.427,100.17,2KCqAdd2ad0hpJc5ySoTE8,233973,4,Folk,71
0.597,0.267,2,-8.796,1,0.031,0.793,0.0014,0.111,0.247,75.545,6IBpFG2LU2udYofIuROp3w,236720,4,Folk,70
0.548,0.444,3,-9.4,1,0.0384,0.866,0.0,0.134,0.62,169.917,14e46mURUUwB3i2vTe1gFz,186133,4,Folk,65
0.661,0.518,6,-10.061,0,0.0319,0.621,1.78e-05,0.0953,0.776,127.266,51ueZKM83MTRv9rgiDfI6Y,170760,4,Folk,66
0.604,0.573,2,-7.804,1,0.037,0.289,0.0406,0.133,0.581,107.862,4vsoWZcvtvSsE0OiVvDDvX,206947,4,Folk,67
0.369,0.403,3,-7.996,1,0.0259,0.827,0.0541,0.106,0.177,154.899,1fEGtTZjrjJW8eUeewnNJR,241917,3,Folk,70
0.413,0.313,7,-13.138,1,0.0519,0.791,1.5e-06,0.0727,0.349,92.515,27hhIs2fp6w06N5zx4Eaa5,194427,4,Folk,70
0.73,0.344,10,-9.541,0,0.0394,0.138,0.00128,0.134,0.543,142.129,0EDQwboQDmswDRn58wcslg,202160,4,Folk,68
0.411,0.285,0,-10.97,1,0.0306,0.872,0.000354,0.0993,0.213,72.139,0d6bZwEAi1XblGRhnzPfgC,216707,4,Folk,69
0.498,0.502,2,-8.052,1,0.0371,0.891,0.000907,0.0716,0.286,81.169,7412fpVfB2PSSb1nENQczC,215180,4,Folk,65
0.636,0.466,6,-9.131,1,0.0417,0.105,0.0,0.147,0.371,75.999,7habewiVc8OrJuXd6o6rc1,193787,4,Folk,64
0.679,0.63,2,-6.83,1,0.158,0.758,7.06e-05,0.111,0.558,123.082,0HsGh7cboYz6cVMIyFrQ8j,188280,4,Folk,67
0.651,0.766,0,-9.935,1,0.0299,0.206,0.00103,0.362,0.949,116.74,17S4XrLvF5jlGvGCJHgF51,242107,4,Folk,72
0.585,0.649,5,-7.045,1,0.0357,0.301,0.000253,0.0901,0.437,102.004,1KKTKUFmFLZmEhbUyj47jN,207067,4,Folk,66
0.275,0.714,7,-5.124,1,0.0328,0.395,0.0,0.115,0.242,94.082,4OciRObYGzPzlU40U7YRc8,202347,3,Folk,67
0.629,0.208,5,-16.225,1,0.0324,0.824,3.7e-06,0.107,0.685,96.609,250RLekaiL1q9qZer975Eg,215564,4,Folk,67
0.54,0.465,7,-11.259,1,0.0302,0.652,0.00544,0.132,0.341,94.731,34D6mvDTAPypm92EPs8Rxa,253080,4,Folk,66
0.583,0.602,11,-6.364,1,0.0274,0.368,0.0,0.22,0.388,74.008,36lkJSDyMEZoWTqtRj8Q8q,229240,4,Folk,73
0.586,0.54,0,-5.761,1,0.0255,0.192,0.0,0.127,0.162,82.156,5tlu2nA8GxkDx8UTKG1rLV,252302,4,Folk,64
0.695,0.582,4,-11.35,1,0.0651,0.297,0.0,0.123,0.892,122.433,1orVKbp6vqtfAPOmvRofVq,187067,4,Folk,67
0.603,0.341,4,-8.892,1,0.0264,0.921,0.00314,0.102,0.365,113.452,2gE58DQyqgsvsK87SWUN62,229880,4,Folk,64
0.669,0.446,2,-11.125,1,0.0312,0.476,3.04e-06,0.153,0.587,81.558,5AoZknxgY6F25gAcVahO41,281000,4,Folk,65
0.506,0.526,4,-9.936,1,0.0285,0.334,0.000539,0.0907,0.591,129.641,1aRvUHgMe9ichgcHAAs12f,217613,4,Folk,64
0.491,0.809,10,-7.68,1,0.0332,0.33,0.158,0.0874,0.656,74.008,5NRbNXwXHM9mYgxMhzVWTP,177366,4,Folk,66
0.547,0.277,0,-11.327,1,0.0429,0.67,0.0,0.091,0.684,153.974,1k691v8ChLgDiuLLKnjyj6,213600,4,Folk,63
0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,4vpeKl0vMGdAXpZiQB2Dtd,150640,4,Folk,70
0.588,0.149,7,-16.728,0,0.0319,0.846,9.65e-05,0.236,0.113,124.689,69uJi5QsBtqlYkGURTBli8,332960,4,Folk,68
0.365,0.338,2,-13.406,1,0.0322,0.735,0.0,0.104,0.446,79.241,52VIdyKqp1pJRSyUQaxKUA,187000,4,Folk,70
0.492,0.7,8,-7.001,1,0.0437,0.413,0.00013,0.0996,0.605,110.741,0ErpHxNt1kTyCQGlh43wr1,253165,4,Folk,64
0.475,0.439,11,-15.039,0,0.0427,0.000146,0.000277,0.223,0.76,118.392,0HOrDVS349XFcpCYsO2hAP,234867,4,Folk,71
0.441,0.802,0,-6.411,1,0.0305,0.0104,6.25e-05,0.123,0.783,148.023,2w7O4XCRoIJrwF1NqKL9TM,218356,4,Folk,65
0.359,0.649,3,-7.06,1,0.0349,0.107,0.0124,0.0555,0.133,111.709,5g7rJvWYVrloJZwKiShqlS,278373,4,Folk,71
0.639,0.666,0,-7.775,1,0.0636,0.271,0.0,0.111,0.372,98.384,0HL3y3bsKSARBSP0qaImwb,213733,4,Folk,66
0.334,0.397,7,-7.993,1,0.0284,0.558,0.0774,0.126,0.035,93.445,0u4rkpmNtgcFxYHepnVF4v,273107,4,Folk,68
0.537,0.712,5,-5.597,1,0.0286,0.289,0.00568,0.08,0.704,159.871,0iTpQYzJnYgh7kIxyq8A2O,243160,4,Folk,70
0.623,0.68,2,-13.255,1,0.0282,0.0056,0.000425,0.148,0.737,129.713,22CIOfLZB9z8He7WgHYAgH,237093,4,Folk,66
0.588,0.142,7,-15.196,1,0.0329,0.863,0.000162,0.0953,0.288,119.656,2fSIF8CJhoc9CJhF9vJDXp,250867,4,Folk,66
0.623,0.91,9,-8.448,1,0.0384,0.319,0.000448,0.081,0.745,145.624,7cy1bEJV6FCtDaYpsk8aG6,195307,4,Folk,67
0.794,0.427,11,-15.492,1,0.029,0.334,1.04e-05,0.0703,0.751,105.732,0SjnBEHZVXgCKvOrpvzL2k,213400,4,Folk,66
0.543,0.715,2,-8.89,1,0.0356,0.0192,0.0,0.256,0.468,124.011,6LbbHFEajG9e4m0G3L47c4,180943,4,Folk,70
0.252,0.314,5,-18.197,0,0.0407,0.942,0.676,0.0892,0.2,75.056,5c9qm0bMYawSyRNUTmUMs5,247808,4,Folk,60
0.523,0.714,11,-6.021,1,0.0367,0.658,5.2e-06,0.0785,0.659,78.211,5BkGp7FLUUpKgWl29jBK0J,216120,4,Folk,63
0.364,0.308,4,-13.052,1,0.0402,0.896,0.00227,0.123,0.389,73.331,2BOof6lYrGfz6BojJ0aeJd,191773,4,Folk,65
0.497,0.349,7,-14.0,1,0.0297,0.0929,0.028,0.259,0.421,113.762,5gOd6zDC8vhlYjqbQdJVWP,365627,4,Folk,70
0.45,0.442,9,-12.718,0,0.0353,0.493,0.00564,0.134,0.812,208.282,12q3V8ShACq2PSWINMc2rC,233173,4,Folk,69
0.573,0.939,8,-6.441,1,0.0808,0.493,0.0,0.0994,0.963,137.382,29SyMC0plk6qw8NMF7lfRL,134253,4,Folk,72
0.765,0.502,9,-7.393,1,0.0321,0.119,0.0011,0.171,0.836,144.204,7MooGz4ZPE4bNxjFegR6Jx,289440,4,Folk,66
0.676,0.0812,2,-22.846,1,0.0398,0.979,0.416,0.118,0.314,125.053,2LthqyP0MLhGUBICwR1535,401413,4,Folk,65
0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,1gcESexgftSuLuML57Y69q,330643,4,Folk,70
0.389,0.396,7,-7.999,1,0.0332,0.887,0.0,0.0828,0.585,171.86,52vA3CYKZqZVdQnzRrdZt6,192053,3,Folk,69
0.509,0.827,0,-7.715,1,0.079,0.0409,0.0,0.12,0.743,135.601,1lqMLr9Wj7SM2F9AikGcxN,512733,4,Folk,71
0.233,0.15,1,-11.736,1,0.0336,0.982,0.36,0.154,0.0875,143.887,5PzWVmfzu7rePAuFkxPQf0,234080,3,Folk,67
0.724,0.703,5,-14.007,1,0.0498,0.0488,2.69e-06,0.146,0.965,129.985,0lzNXoZINVBLHWNIxKxWOo,289893,4,Folk,67
0.435,0.423,11,-8.795,1,0.024,0.0916,0.000659,0.132,0.451,91.137,2cWHN0WK52RGAWHgaDamUA,287091,3,Folk,66
0.815,0.372,7,-12.814,1,0.0752,0.166,0.000116,0.0767,0.293,101.684,6Qb7gtV6Q4MnUjSbkFcopl,217347,4,Folk,70
0.699,0.579,1,-6.504,1,0.0416,0.267,0.00602,0.452,0.128,109.948,1VPUpUwtbpoRVXt0txVU0w,247613,4,Folk,67
0.292,0.241,6,-17.001,1,0.0428,0.97,0.00989,0.105,0.441,172.175,0XgRWgcs0Pcr9PSIdFWD4N,186000,4,Folk,63
0.636,0.684,3,-9.302,1,0.057,0.52,0.0015,0.534,0.881,132.509,252YuUdUaC5OojaBU0H1CP,166667,4,Folk,69
0.706,0.46,1,-9.061,1,0.0296,0.847,0.00796,0.106,0.23,102.984,6iWEhoALoBFnQMNVhYY0Sc,219013,4,Folk,70
0.566,0.231,11,-13.718,1,0.0314,0.938,2.58e-06,0.109,0.616,104.136,2UduNMj9tpsEcBTur8VwH2,194640,4,Folk,62
0.659,0.919,11,-2.658,1,0.0333,0.155,0.0054,0.312,0.631,123.135,2HsjJJL4DhPCzMlnaGv7ap,221627,4,Folk,66
0.303,0.187,2,-16.757,1,0.0356,0.989,0.489,0.101,0.213,132.731,0V5cvmTKsYmF5FmGGEAfmS,160853,4,Folk,71
0.607,0.411,1,-7.566,1,0.0414,0.603,0.000671,0.103,0.412,84.94,5cxnSTLzGD1t9xcdmJYFVB,168307,4,Folk,63
0.671,0.405,0,-10.052,1,0.0392,0.385,0.0,0.132,0.828,99.678,7LbfuQVct78YoghmoPtsQ8,265067,4,Folk,66
0.641,0.78,9,-6.675,1,0.0351,0.0671,0.00181,0.0562,0.746,94.228,64dHj8ZxaI2Wj0brEehVMN,210480,4,Folk,63
0.541,0.675,10,-6.136,1,0.192,0.446,0.0,0.107,0.686,91.09,6n6EXIwLtNwe4u4CFzENYm,246920,4,Folk,62
0.711,0.576,7,-8.784,0,0.0305,0.648,0.00226,0.0528,0.644,120.117,1BWsOxeMx83OrKGCV4gxly,178560,4,Folk,66
0.783,0.322,0,-15.091,1,0.0343,0.213,0.00243,0.114,0.77,128.226,2Xb6wJYGi0QXwURw5WWvI5,267773,4,Folk,66
0.614,0.684,0,-5.79,1,0.157,0.247,0.0,0.0976,0.258,156.85,6UjZ2Yx2g2a52XxiA8ONxZ,245700,4,Folk,72
0.603,0.483,0,-7.898,1,0.03,0.599,0.000751,0.0886,0.415,89.386,0NkiEX9bdIm7a06pJBbOYs,269664,4,Folk,63
0.758,0.187,2,-18.963,1,0.0437,0.927,0.1,0.122,0.78,115.75,1rHMg7t3LICgfTl2OsDn46,102200,4,Folk,67
0.565,0.615,4,-10.793,1,0.0384,0.0487,1.93e-06,0.16,0.591,143.928,2dtK02TSAuTvVYU2wGAVG0,234040,4,Folk,64
0.662,0.574,4,-8.696,1,0.0261,0.298,0.00902,0.115,0.948,109.085,4KhBvLbRr58rHPF24bdL9Q,239805,4,Folk,64
0.41,0.141,2,-18.564,1,0.0337,0.931,0.0898,0.118,0.239,149.884,48HT7Zzd3We4ZjG82lsbdK,203560,4,Folk,65
0.604,0.905,4,-7.059,0,0.0578,0.309,0.0632,0.0837,0.723,147.448,7GqIDx2QVGOpd4r1fZaUUW,289800,4,Folk,66
0.642,0.628,7,-12.849,1,0.0358,0.334,8.29e-06,0.614,0.893,103.317,5ZLzl6T8JwqMTMdoE0nCbU,201867,4,Folk,64
0.492,0.611,0,-6.438,1,0.102,0.193,0.0,0.691,0.933,182.529,6bfPo8Ge3VoD4dEGSDs0R9,74960,4,Folk,62
0.589,0.453,7,-8.912,1,0.0397,0.703,2.54e-05,0.134,0.513,139.148,49MHCPzvMLXhRjDantBMVH,290573,4,Folk,71
0.543,0.925,6,-6.783,0,0.0448,0.392,0.456,0.0668,0.594,80.499,1bqrRn1pJWowNLA5N9L6uW,262209,1,Folk,62
0.339,0.208,0,-16.725,1,0.0308,0.396,0.000519,0.18,0.288,98.54,2qhASBzpbFhPRtrnZ5lLnz,218013,3,Folk,74
0.729,0.447,5,-9.038,1,0.0387,0.598,0.000279,0.116,0.595,108.837,3e5eR2DBoHD2qR4HN3YmTv,155240,4,Folk,66
0.372,0.641,2,-7.954,1,0.047,0.137,0.0,0.103,0.33,119.013,5yyqx4brn6Bm9U1Rj9ENnz,151400,3,Folk,66
0.578,0.836,2,-6.607,1,0.0512,0.163,1.36e-06,0.0583,0.932,167.026,4HA2jo7wkMdN1lmLO6ryzE,209520,4,Folk,70
0.315,0.534,9,-7.552,0,0.031,0.000825,0.108,0.101,0.283,116.891,61Q9oJNd9hJQFhSDh6Qlap,269720,3,Folk,63
0.635,0.795,7,-5.313,1,0.0269,0.0514,3.08e-06,0.0751,0.628,115.23,5JKQMoGmXwDHCodn5pFVHB,283667,4,Folk,65
0.582,0.689,7,-12.203,1,0.0277,0.607,0.0571,0.145,0.531,111.166,6V50MyHPGhEmwYu0Wdyf0t,297853,4,Folk,70
0.419,0.085,7,-19.387,1,0.0362,0.908,5.33e-06,0.34,0.458,91.509,0VNzEY1G4GLqcNx5qaaTl6,243493,3,Folk,71
0.651,0.648,9,-11.409,1,0.0501,0.262,0.0042,0.0655,0.49,156.372,23IJ5wLRhEZ9DOuia5mPiZ,381627,4,Folk,69
0.496,0.0672,3,-17.285,1,0.0348,0.762,0.0171,0.109,0.176,114.059,1vqtj4c5aNPKkLS2LXkd4E,267160,4,Folk,66
0.51,0.488,7,-10.304,1,0.0304,0.256,0.0,0.11,0.649,125.683,7uEcCGtM1FBBGIhPozhJjv,179613,4,Folk,71
0.319,0.841,9,-4.232,0,0.147,0.0518,0.0,0.106,0.483,173.868,4tViDtaHuSLnh7HVJTrKhs,206960,3,Folk,74
0.514,0.755,11,-8.455,1,0.03,0.354,0.0664,0.144,0.599,77.415,3pYB28IRzhtR5cHXLINchp,244187,4,Folk,68
0.547,0.0897,3,-18.732,1,0.0457,0.963,0.00578,0.111,0.263,117.17,0ESvfrHfNuAtkZp8SMJBOY,219344,5,Folk,64
0.259,0.241,2,-15.955,1,0.042,0.554,6.62e-06,0.0849,0.275,178.453,6dfhF1BDGmhM69fnCb6wSC,215293,3,Folk,65
0.452,0.818,2,-8.124,1,0.0439,0.135,2.72e-05,0.052,0.755,124.474,5qBqBdfTEIWJwAS0Jm2F5R,229360,4,Folk,67
0.729,0.818,2,-9.992,1,0.0732,0.157,0.284,0.195,0.906,125.814,6FsQrRpBLgsrFeAeiQqytm,267000,4,Folk,64
0.394,0.622,4,-8.258,0,0.0336,0.213,4.45e-05,0.0892,0.342,126.844,0cKk8BKEi7zXbdrYdyqBP5,221427,4,Folk,71
0.421,0.661,9,-13.126,1,0.0433,0.414,1.16e-06,0.0962,0.554,100.965,6Vcwr9tb3ZLO63F8DL8cqu,341627,4,Folk,65
0.522,0.256,10,-11.216,1,0.0258,0.86,0.000806,0.142,0.13,76.349,4PuUa8e5s7P3Zv1IdCGIsa,296387,4,Folk,68
0.795,0.64,1,-13.478,1,0.0294,0.0631,2.13e-06,0.0692,0.954,102.633,6Ceejf3zBXvAhIY9DbP1Pr,227573,4,Folk,63
0.689,0.2,9,-18.634,1,0.0309,0.795,0.0327,0.0893,0.478,91.787,6zV8IpLvw0tkRSVCFQJB1y,268867,4,Folk,60
0.574,0.469,2,-11.53,1,0.0403,0.733,1.96e-06,0.856,0.435,111.378,5URfZHMlUWTWxPvvSBWcPk,245693,4,Folk,66
0.468,0.833,4,-5.847,1,0.0324,0.00654,0.000332,0.326,0.884,131.248,76TpWFiK5YCgw1hy26DWZp,264413,4,Folk,67
0.668,0.563,4,-8.23,1,0.0305,0.649,0.000347,0.11,0.289,130.366,5bodDpPolC3xlame0SVcDY,201786,4,Folk,62
0.379,0.879,1,-4.336,0,0.0362,0.0421,0.00449,0.146,0.37,102.021,60ZGteAEtPCnGE6zevgUcd,211453,4,Folk,63
0.404,0.542,10,-7.578,1,0.0349,0.837,7.21e-05,0.137,0.183,109.166,1IFRVS4t1olI0XG9RBWdKH,360107,4,Folk,64
0.505,0.483,0,-9.272,1,0.0334,0.542,0.0,0.222,0.484,125.839,2nvcTDmZkRWKNMAL29sLHo,211787,4,Folk,65
0.606,0.415,7,-8.317,0,0.0475,0.695,0.00149,0.174,0.405,137.775,3XnDbrxxtA40HPIIRWLgRT,168713,4,Folk,63
0.629,0.356,4,-11.135,1,0.0246,0.66,0.000617,0.173,0.472,83.886,7wWw7hBmErNg9u5w6Xx0vy,192200,4,Folk,67
0.526,0.803,11,-3.989,1,0.127,0.135,0.0,0.119,0.564,157.887,62M9yafZsSRzlsphzeJPGo,208205,4,Folk,66
0.562,0.144,8,-13.751,1,0.0803,0.455,0.0,0.102,0.869,204.418,6jTZGXH1cOQM3jhh07ZE1y,128213,4,Folk,63
0.666,0.646,2,-7.722,1,0.0268,0.124,0.286,0.095,0.664,100.05,7ADBL3WZ9Oyj7zgkg7ODT8,214160,4,Folk,65
0.622,0.736,9,-9.229,1,0.0292,0.422,1.18e-05,0.0829,0.723,110.24,38paDDziQ57k1f4VfKTeGk,298533,4,Folk,63
0.549,0.651,0,-7.097,1,0.0323,0.583,0.0,0.121,0.368,122.818,2hdNya0b6Cc2YJ8IyaQIWp,212307,4,Folk,70
0.554,0.337,1,-10.189,1,0.0351,0.581,0.0,0.0871,0.216,89.961,7trx783SvnHhKkmgSSTIFJ,343485,4,Folk,64
0.392,0.626,0,-10.737,1,0.0464,0.137,0.0183,0.117,0.284,77.869,4zHd5GGgiH73PTU8vhrMZi,181400,4,Folk,64
0.6,0.243,4,-17.085,1,0.0366,0.89,0.0022,0.249,0.468,110.535,2WOjLF83vqjit2Zh4B69V3,217400,4,Folk,67
0.593,0.783,10,-4.716,1,0.0358,0.0165,7.26e-05,0.167,0.646,141.345,2NtqZmfRIDkXJ2YvY2Kv1F,221613,4,Folk,64
0.62,0.556,5,-12.044,1,0.0336,0.184,0.0,0.301,0.592,119.172,2r008pcfVYc0zgQvSRqUJE,159107,4,Folk,67
0.567,0.512,0,-8.831,1,0.0357,0.545,0.0,0.296,0.334,130.271,5fgkjhICZnqFctrV0AyuQD,252613,4,Folk,71
0.424,0.264,2,-9.984,1,0.0298,0.831,7.08e-05,0.0763,0.169,139.593,7CEV9VwA8XO9wwxTXgYKvY,300840,4,Folk,63
0.628,0.5,6,-9.66,0,0.0268,0.44,0.0,0.244,0.68,124.932,0GegHVxeozw3rdjte45Bfx,147027,4,Folk,64
0.485,0.38,3,-11.773,1,0.034,0.829,0.0,0.103,0.531,92.933,4Xl2PrS3DJqqSKXCo6Uhv9,149613,4,Folk,67
0.391,0.681,4,-7.231,1,0.0328,0.244,0.000108,0.586,0.255,137.567,0KefTgKt7yjGkKPyO7yryV,285827,4,Folk,62
0.674,0.204,5,-13.535,1,0.0384,0.887,0.000209,0.0916,0.131,120.294,5e7H5e3BBsDJmygioSJMHF,260369,4,Folk,62
0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,4Vn7TykT27PIygBiZjTR2s,391376,4,Folk,63
0.586,0.624,5,-5.946,1,0.113,0.0153,1.78e-06,0.133,0.267,68.976,6lOWoTqVnAWXchddtTH31W,185863,4,Folk,75
0.751,0.703,9,-5.687,1,0.0287,0.368,0.00123,0.196,0.907,97.931,1QaJWSCk3UMKLotnPCIHh1,185960,4,Folk,61
0.669,0.673,7,-9.754,1,0.0248,0.203,0.0271,0.164,0.867,132.68,5lQKRR3MdJLtAwNBiT8Cq0,381999,4,Folk,67
0.511,0.574,5,-7.016,1,0.0273,0.0425,2.33e-05,0.105,0.161,119.917,3nvuPQTw2zuFAVuLsC9IYQ,280040,4,Folk,74
0.553,0.429,3,-12.51,1,0.0283,0.921,0.135,0.115,0.532,152.047,7iQmjnDXYngWGsbjVnDc1U,198640,3,Folk,64
0.504,0.321,7,-13.807,1,0.0316,0.149,0.000107,0.147,0.577,170.134,1U1GtaJeYwGsPgqV9Me5bb,306200,3,Folk,64
0.67,0.272,11,-13.699,1,0.0704,0.717,0.0,0.178,0.613,117.996,3XG7bMVcMWLIn2k9jLAaAt,147307,4,Folk,64
0.592,0.705,1,-10.276,0,0.0287,0.0291,1.97e-05,0.0456,0.902,135.754,3f0U5NaD1bCk8nmKpn2ZJY,215400,4,Folk,63
0.512,0.501,5,-9.971,1,0.0325,0.609,6.25e-05,0.0973,0.726,79.989,1MxHIIzcTeFnaNsDGY3pfj,231755,4,Folk,67
0.452,0.58,10,-8.613,1,0.0462,0.222,3.23e-05,0.101,0.111,164.162,2ZYBwkmtYhgUj1A7teYAZ7,222256,4,Folk,64
0.437,0.143,11,-17.012,1,0.0329,0.927,0.0336,0.109,0.0868,132.87,7xDydFFgyOYit7yAUsRhrI,219000,4,Folk,64
