endTime,artistName,trackName,msPlayed
4/8/2020 04:40,Toro y Moi,Rose Quartz,253108
4/8/2020 04:43,Thundercat,Friend Zone,192511
4/8/2020 04:48,The Internet,Come Over,321853
4/8/2020 04:50,KAYTRANADA,DO IT,132360
4/8/2020 04:53,Mild High Club,Homage,177493
4/8/2020 04:54,Thundercat,Overseas,88453
4/8/2020 04:57,Blood Orange,Dark & Handsome,153750
4/8/2020 05:01,Free Nationals,On Sight,249453
4/8/2020 05:04,KAYTRANADA,CHANCES,218200
4/8/2020 05:05,Thundercat,Tenfold,64236
4/8/2020 05:09,Dinosaur Jr.,Freak Scene,216960
4/8/2020 05:13,Fleet Foxes,Mykonos,275306
4/8/2020 05:18,The Rapture,House Of Jealous Lovers,304738
4/8/2020 05:21,Modest Mouse,Float On,208466
4/8/2020 05:25,Future Islands,Seasons (Waiting On You),226440
4/8/2020 05:31,The Beta Band,Dry the Rain,366826
4/8/2020 05:36,Snail Mail,Heat Wave,308346
4/8/2020 05:41,Arcade Fire,Wake Up,335333
4/8/2020 05:45,Neutral Milk Hotel,In the Aeroplane Over the Sea,202346
4/8/2020 05:49,Stereolab,Cybele's Reverie,280706
4/8/2020 05:51,Violent Femmes,Blister In The Sun,145706
4/8/2020 05:55,Pixies,Where Is My Mind?,236973
4/8/2020 05:59,Franz Ferdinand,Take Me Out,237026
4/8/2020 06:03,Bon Iver,Skinny Love,238520
4/8/2020 06:05,Nirvana,About A Girl - Remastered,168160
4/8/2020 06:08,Father John Misty,Real Love Baby,189293
4/8/2020 06:12,The Breeders,Cannonball,213693
4/8/2020 06:16,Beach House,Myth,258653
4/8/2020 06:18,Elliott Smith,Between the Bars,141200
4/8/2020 06:21,PJ Harvey,Down By The Water,194506
4/8/2020 06:26,My Morning Jacket,One Big Holiday,321373
4/8/2020 06:31,MGMT,Time to Pretend,261000
4/8/2020 06:33,Fugazi,Waiting Room,173266
4/8/2020 06:38,Mazzy Star,Fade Into You,295600
4/8/2020 06:42,Sonic Youth,Kool Thing,246333
4/8/2020 06:47,Ariel Pink,Round and Round,313733
4/8/2020 06:55,LCD Soundsystem,All My Friends,462266
4/8/2020 07:00,Belle & Sebastian,The Boy With The Arab Strap,314066
4/8/2020 07:06,Sufjan Stevens,Chicago,364613
4/8/2020 07:09,The Replacements,Bastards of Young - 2008 Remaster,218066
4/8/2020 07:13,The Shins,New Slang,231173
4/8/2020 07:15,Arctic Monkeys,Do I Wanna Know?,107067
4/8/2020 07:26,TroyBoi,Casper,44629
4/8/2020 07:28,JOYRYDE,GOT REAL,81258
4/8/2020 07:30,Souleance,Georgian Kiss,157896
4/8/2020 07:31,Col3trane,Superpowers (with GoldLink),10281
4/8/2020 07:31,Monte Booker,Kolors,8746
4/8/2020 07:32,Sango,Conte a Todos,30271
4/8/2020 07:32,Sango,Vista da Gávea,8533
4/8/2020 07:32,bLAck pARty,Bloom,12970
4/8/2020 07:32,Smino,Kushmas,10111
4/8/2020 07:33,Saba,Stoney,11733
4/8/2020 22:03,Mord Fustang,Lick The Rainbow - Original Mix,422045
4/8/2020 22:05,Mord Fustang,Elixia,153270
4/8/2020 22:08,Mord Fustang,Diamonds,194531
4/8/2020 22:15,Mord Fustang,Gaia,390810
4/8/2020 22:18,Mord Fustang,Fabricated,186715
4/8/2020 22:20,Mord Fustang,Windwaker - Original Mix,159767
4/8/2020 22:20,Tycho,Awake - Com Truise Remix,2280
4/8/2020 22:23,Toro y Moi,Blessa,163453
4/8/2020 22:25,Blackbird Blackbird,Hawaii,130588
4/8/2020 22:29,Painted Palms,Water Hymn,227000
4/8/2020 22:33,Memory Cassette,Asleep At A Party,256000
4/8/2020 22:36,Painted Palms,All Of Us,184000
4/8/2020 22:39,Toro y Moi,Low Shoulders,215960
4/8/2020 22:43,Clive Tanaka y su orquesta,Neu Chicago :: Side A :: For Dance,242306
4/8/2020 22:48,Com Truise,Ultrafiche of You,299745
4/8/2020 22:51,Casa del Mirto,The Haste,180928
4/8/2020 22:54,STRFKR,Rawnald Gregory Erickson the Second,173693
4/8/2020 22:59,Blackbird Blackbird,All,306783
4/8/2020 23:02,Neon Indian,Terminally Chill,210226
4/8/2020 23:07,Sixth June,Back for a Day,298230
4/8/2020 23:11,Kavinsky,Nightcall,258413
4/8/2020 23:15,Summer Heart,I Wanna Go,247572
4/8/2020 23:18,Millionyoung,Cosmonaut,191982
4/8/2020 23:22,Neon Indian,Annie,242187
4/8/2020 23:26,Phantogram,Don't Move,258186
4/8/2020 23:29,Washed Out,Feel It All Around,192080
4/8/2020 23:33,Small Black,No Stranger,272400
4/8/2020 23:36,Washed Out,New Theory,168680
4/8/2020 23:38,Niva,Boy From The Sun,149640
4/8/2020 23:42,Purity Ring,Lofticries,239613
4/8/2020 23:45,Beach Fossils,What a Pleasure,152684
4/8/2020 23:49,Small Black,Boys Life,302120
4/8/2020 23:54,Toro y Moi,Still Sound,269666
4/8/2020 23:57,Casa del Mirto,Killer Haze,212321
4/9/2020 00:00,Memory Cassette,Surfin,168000
4/9/2020 00:03,Work Drugs,Rad Racer,220788
4/9/2020 00:08,Blackbird Blackbird,Tangerine Sky,285106
4/9/2020 00:15,Blackbird Blackbird,It's A War,429605
4/9/2020 00:18,Com Truise,Memory,215318
4/9/2020 00:22,Django Django,Hail Bop,243693
4/9/2020 00:25,Toro y Moi,Talamak,147866
4/9/2020 00:28,Small Black,Breathless,226280
4/9/2020 00:32,Craft Spells,After the Moment,240608
4/9/2020 00:36,Neon Indian,Polish Girl,264000
4/9/2020 00:41,M83,We Own The Sky,304906
4/9/2020 00:45,Brothertiger,Real Life,238845
4/9/2020 00:48,Washed Out,Belong,175386
4/9/2020 00:51,Com Truise,Cyanide Sisters,183609
4/9/2020 00:54,Millionyoung,Hammock,183214
4/9/2020 00:58,Grimes,Genesis,255320
4/9/2020 01:01,Baths,Aminals,198452
4/9/2020 01:05,Neon Indian,Deadbeat Summer,242706
4/9/2020 01:07,Blackbird Blackbird,Pure,141159
4/9/2020 01:12,Toro y Moi,Say That,284346
4/9/2020 01:16,Jamie xx,Girl,245585
4/9/2020 01:21,TOKiMONSTA,Darkest (Dim),309145
4/9/2020 01:24,Giraffage,Slowly,215733
4/9/2020 01:28,Chrome Sparks,Soul & <3,246677
4/9/2020 01:32,Toro y Moi,Girl Like You,223773
4/9/2020 01:35,Groundislava,Dark Planet,198857
4/9/2020 01:39,STRFKR,"Being No One, Going Nowhere",279893
4/9/2020 01:44,TOKiMONSTA,Steal My Attention,260617
4/9/2020 01:48,Blood Orange,Charcoal Baby,242341
4/9/2020 01:51,Grimes,Violence - Original Mix,220616
4/9/2020 01:56,Lone,Jaded,289082
4/9/2020 01:58,Toro y Moi,Blessa,163453
4/9/2020 02:02,STRFKR,Kahlil Gibran,241413
4/9/2020 02:05,Black Moth Super Rainbow,Twin Of Myself (Original),200778
4/9/2020 02:11,Animal Collective,Man Of Oil,325155
4/9/2020 02:14,HOMESHAKE,Give It to Me,188971
4/9/2020 02:17,Pond,Sweep Me Off My Feet,209093
4/9/2020 02:22,Neon Indian,Slumlord,315595
4/9/2020 02:29,Jacques Greene,Another Girl,402958
4/9/2020 02:33,Toro y Moi,So Many Details,285036
4/9/2020 02:37,Thundercat,Oh Sheit it's X,227086
4/9/2020 02:40,TOKiMONSTA,Realla,210448
4/9/2020 02:44,Giraffage,Do U Want Me,224352
4/9/2020 02:48,Com Truise,Klymaxx,264000
4/9/2020 02:52,George Clanton,It Makes the Babies Want to Cry,218000
4/9/2020 02:55,Mr Twin Sister,Meet the Frownies,240493
4/9/2020 02:59,Goth Babe,Weekend Friend,209454
4/9/2020 03:01,VAPERROR,808 Dreams,162206
4/9/2020 03:05,Crystal Castles,Vanished,242960
4/9/2020 03:10,Unknown Mortal Orchestra,Hunnybee,268333
4/9/2020 03:14,Toro y Moi,Rose Quartz,253108
4/9/2020 03:18,Com Truise,Silicon Tare,242709
4/9/2020 03:23,Chrome Sparks,Still Think,335600
4/9/2020 03:28,Les Sins,Grind,318014
4/9/2020 03:31,Flying Lotus,Massage Situation,167173
4/9/2020 03:36,Miami Horror,Leila - Poolside Remix,318461
4/9/2020 03:40,YACHT,Second Summer - RAC Mix,274672
4/9/2020 03:44,Cut Copy,Saturdays,217906
4/9/2020 03:48,Toro y Moi,New Beat,244546
4/9/2020 03:53,Animal Collective,My Girls,340786
4/9/2020 03:54,Ariel Pink,Lipstick,60385
4/9/2020 03:56,Anti Up,Pizza,133909
4/9/2020 04:00,Walker & Royce,WORD,211200
4/9/2020 04:03,Eskuche,Vibration,215238
4/9/2020 04:07,Sonny Fodera,Insane,239950
4/9/2020 04:11,Todd Terry,Psychodrama (feat. Jasmien Nanhekhan),221280
4/9/2020 04:13,Thomas Newson,The Worker,159360
4/9/2020 04:17,Go Freek,Elevate,234240
4/9/2020 04:19,LiTek,Uber (feat. Curtis Clacey),147973
4/9/2020 04:23,Moksi,Sunshine,237329
4/9/2020 04:26,Tim Hox,Testing - Radio Mix,177259
4/9/2020 04:29,Tim Hox,XY - Radio Mix,191769
4/9/2020 04:32,Brooke Evers,Check Me Out,174735
4/9/2020 04:35,Noizu,4 The People,191612
4/9/2020 04:38,Watermät,Preach,181940
4/9/2020 04:42,PAX,Rave Me,256935
4/9/2020 04:45,Hot Since 82,Bloodlines - Edit,221983
4/9/2020 04:49,FISHER,Losing It,248035
4/9/2020 04:52,Tough Love,Power - Edit,184320
4/9/2020 04:55,FISHER,Stop It,163790
4/9/2020 04:58,Matroda,Beef Stick,191134
4/9/2020 05:00,Born Dirty,Tokyo Bill,129408
4/9/2020 05:02,Shift K3Y,Misbehave - Radio Edit,150000
4/9/2020 05:05,Born Dirty,Alpha Omega,188160
4/9/2020 05:10,Born Dirty,High,270937
4/9/2020 05:13,Born Dirty,Static - Instrumental,195750
4/9/2020 05:15,Born Dirty,Get Up Get Out,171710
4/9/2020 05:21,Born Dirty,Samba Sujo - Blond:ish Remix,319249
4/9/2020 05:23,Ski Mask The Slump God,Foot Fungus,129546
4/9/2020 05:25,Aminé,REDMERCEDES,169706
4/9/2020 05:28,A$AP Rocky,Lord Pretty Flacko Jodye 2 (LPFJ2),151977
4/9/2020 05:31,Travis Scott,HIGHEST IN THE ROOM,175720
4/9/2020 05:34,Rustie,Attak (feat. Danny Brown),181106
4/9/2020 05:38,Soulja Boy,Pretty Boy Swag,236093
4/9/2020 05:41,Doja Cat,Tia Tamera (feat. Rico Nasty),211013
4/9/2020 05:45,"Tyler, The Creator",I Ain't Got Time!,206266
4/9/2020 05:47,Duckwrth,Start a Riot,171466
4/9/2020 05:49,Aminé,REEL IT IN,121346
4/9/2020 05:53,Vince Staples,Blue Suede,218040
4/9/2020 05:55,K$upreme,GUCCI COLOGNE,134427
4/9/2020 05:59,A$AP Ferg,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",283693
4/9/2020 06:02,Lil Baby,Yes Indeed,142273
4/9/2020 06:05,Lil Uzi Vert,Futsal Shuffle 2020,198912
4/9/2020 06:08,Jay Rock,WIN,215226
4/9/2020 06:11,Danny Brown,Ain't it Funny,177025
4/9/2020 06:13,Ski Mask The Slump God,Faucet Failure,145626
4/9/2020 06:15,DaBaby,VIBEZ,144935
4/9/2020 06:18,Rico Nasty,Smack a Bitch,138352
4/9/2020 06:19,Comethazine,Walk,96063
4/9/2020 06:22,DaBaby,Suge,163320
4/9/2020 06:25,Young Thug,The London (feat. J. Cole & Travis Scott),200106
4/9/2020 06:28,Kendrick Lamar,DNA.,185946
4/9/2020 06:31,ScHoolboy Q,Man Of The Year,216013
4/9/2020 06:35,Denzel Curry,SUMO | ZUMO,227373
4/9/2020 06:38,Metro Boomin,Space Cadet (feat. Gunna),203266
4/9/2020 06:42,ScHoolboy Q,X (with 2 Chainz & Saudi),267426
4/9/2020 06:45,Rico Nasty,Countin' Up,150000
4/9/2020 06:46,Kanye West,Follow God,104591
4/9/2020 06:49,Ski Mask The Slump God,Catch Me Outside,145760
4/9/2020 06:52,Kanye West,Touch The Sky,236600
4/9/2020 06:56,Chance the Rapper,Hot Shower,225923
4/9/2020 06:59,Vince Staples,Big Fish,198133
4/9/2020 07:02,Octavian,Bet (feat. Skepta & Michael Phantom),166143
4/9/2020 07:05,BROCKHAMPTON,BERLIN,199013
4/9/2020 07:08,Cordae,RNP (feat. Anderson .Paak),175827
4/9/2020 07:11,Vince Staples,Norf Norf,183160
4/9/2020 07:13,JID,151 Rum,156780
4/9/2020 07:16,Famous Dex,PICK IT UP (feat. A$AP Rocky),191251
4/9/2020 07:21,Playboi Carti,Poke It Out (with Nicki Minaj),269813
4/9/2020 07:22,Joey Purp,Elastic,126385
4/9/2020 07:26,Chris Brown,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),222586
4/9/2020 07:29,BROCKHAMPTON,ST. PERCY,210773
4/9/2020 07:33,Drake,Nonstop,238614
4/9/2020 07:36,Vince Staples,FUN!,171106
4/9/2020 07:40,YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",237240
4/9/2020 07:43,A$AP Rocky,Babushka Boi,187105
4/9/2020 07:46,Ethereal,Beef,213333
4/9/2020 07:49,Young Thug,Hot (feat. Gunna),193026
4/9/2020 07:52,Kendrick Lamar,HUMBLE.,177000
4/9/2020 07:56,A$AP Ferg,Shabba (feat. A$AP Rocky),275866
4/9/2020 07:59,YG,Stop Snitchin,149880
4/9/2020 08:02,Playboi Carti,R.I.P.,192026
4/9/2020 08:05,Offset,Ric Flair Drip (& Metro Boomin),172800
4/9/2020 08:06,Ron Suno,PINOCCHIO,124982
4/9/2020 08:09,Tyga,Ayy Macarena,131606
4/9/2020 08:11,Denzel Curry,RICKY,147866
4/9/2020 08:13,DaBaby,BOP,159714
4/9/2020 08:16,Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),177184
4/9/2020 08:20,Roddy Ricch,The Box,19292
4/9/2020 08:20,Anderson .Paak,Bubblin,209093
4/9/2020 08:24,Duckwrth,I'M DEAD,230632
4/9/2020 08:26,Duckwrth,FALL BACK,165546
4/9/2020 08:27,KAYTRANADA,10%,77683
4/9/2020 08:33,Nas,One Love (feat. Q-Tip),325653
4/9/2020 08:38,The Pharcyde,She Said,315826
4/9/2020 08:40,Danny Brown,Adderall Admiral,103237
4/9/2020 08:42,CZARFACE,Dead Zone,176133
4/9/2020 08:45,CZARFACE,Marvel Team-Up,147706
4/9/2020 08:47,Freddie Gibbs,High (feat. Danny Brown),177640
4/9/2020 08:51,A Tribe Called Quest,Verses from the Abstract,238893
4/9/2020 08:55,Freddie Gibbs,Knicks,219960
4/9/2020 09:00,Blu,Jail Cypher,291359
4/9/2020 09:02,Madvillain,Great Day,136920
4/9/2020 09:06,CZARFACE,Let It Off,262266
4/9/2020 09:08,Blu,Liquor Store,107327
4/9/2020 09:10,Jay Rock,Broke +-,174066
4/9/2020 09:14,Freddie Gibbs,Bomb (feat. Raekwon),223760
4/9/2020 09:18,Blu,It Never Rains in South L.A.,233822
4/9/2020 09:21,Jay Rock,Troopers,203120
4/9/2020 09:24,CZARFACE,Hazmat Rap,177506
4/9/2020 09:27,A Tribe Called Quest,Butter,218773
4/9/2020 09:33,The Pharcyde,Drop,336293
4/9/2020 09:34,The Internet,Come Together,73512
4/10/2020 00:56,Rejjie Snow,Loveleen,170661
4/10/2020 01:00,GoldLink,Summatime (feat. Wale & Radiant Children),226164
4/10/2020 01:03,ODIE,Slowly,187968
4/10/2020 01:06,GoldLink,Herside Story,183760
4/10/2020 01:08,SiR,D'Evils,171818
4/10/2020 01:12,Noname,Diddy Bop (feat. Cam O'bi & Raury),208000
4/10/2020 01:15,Smino,KLINK,182209
4/10/2020 01:17,GoldLink,Rough Soul (feat. April George),119736
4/10/2020 01:17,The Internet,Come Together,3900
4/10/2020 01:20,Danny Brown,EWNESW,143032
4/10/2020 01:24,The Pharcyde,Ya Mama,260906
4/10/2020 01:25,Bas,Fragrance (feat. Correy C),110411
4/10/2020 01:28,Madvillain,All Caps,130480
4/10/2020 01:29,Danny Brown,Nosebleeds,96899
4/10/2020 01:30,Lil Uzi Vert,Prices,70740
4/10/2020 01:35,Bas,Infinity,5620
4/10/2020 01:35,The Pharcyde,Runnin',3469
4/10/2020 01:35,The Pharcyde,Pack The Pipe (Interlude),9878
4/10/2020 01:35,A$AP Rocky,Hell (feat. Santigold),3510
4/10/2020 01:35,Bas,Great Ones,6930
4/10/2020 01:35,The Pharcyde,4 Better Or 4 Worse (Interlude),7870
4/10/2020 01:35,The Pharcyde,It's All Good!,5480
4/10/2020 01:35,Vince Staples,Ramona Park Legend Pt. 1,8143
4/10/2020 01:36,Freddie Gibbs,Supplier,7760
4/10/2020 01:36,The Pharcyde,All Live,10030
4/10/2020 01:36,Madvillain,Do Not Fire!,17000
4/10/2020 01:36,Vince Staples,'06,7456
4/10/2020 01:36,Buddy,Legend,12191
4/10/2020 01:37,Danny Brown,Scrap Or Die,49280
4/10/2020 01:40,Danny Brown,Lie4,191785
4/10/2020 01:43,Madvillain,Money Folder,182800
4/10/2020 02:11,Jay Rock,King's Dead (feat. Future),161293
4/10/2020 02:12,Madvillain,Supervillain Theme,52720
4/10/2020 02:15,Cozz,Proof,162287
4/10/2020 03:15,Ski Mask The Slump God,Get Geeked,23132
4/10/2020 03:19,JAY-Z,New Day,272853
4/10/2020 03:22,Dreamville,"Ladies, Ladies, Ladies (with JID feat. T.I.)",167786
4/10/2020 03:24,Vince Staples,Loca,161573
4/10/2020 03:28,Dreamville,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",217866
4/10/2020 03:31,JPEGMAFIA,Rock N Roll Is Dead,188308
4/10/2020 03:36,Blu,Good Life,323133
4/10/2020 03:37,Denzel Curry,Pyro (leak 2019),81240
4/10/2020 03:40,Danny Brown,I Will,195535
4/10/2020 03:44,JAY-Z,Who Gon Stop Me,256706
4/10/2020 03:48,A$AP Rocky,PMW (All I Really Need) (feat. ScHoolboy Q),234773
4/10/2020 03:52,Buddy,Shameless (feat. Guapdad 4000),242160
4/10/2020 03:55,Blu,Made the Call,155815
4/10/2020 03:57,A$AP Rocky,Dreams (Interlude),136773
4/10/2020 04:00,Blu,Soul Rising,209440
4/10/2020 04:04,The Pharcyde,Bullshit,253133
4/10/2020 04:08,Blu,In Remembrance,243933
4/10/2020 04:12,JAY-Z,No Church In The Wild,272506
4/10/2020 04:15,Bas,Sanufa,165480
4/10/2020 04:17,A Tribe Called Quest,What?,148706
4/10/2020 04:21,Jay Rock,Rotation 112th,212240
4/10/2020 04:24,Nas,One Time 4 Your Mind,198800
4/10/2020 04:27,Vince Staples,Lemme Know,222040
4/10/2020 04:29,JPEGMAFIA,DJ Snitch Bitch Interlude,83515
4/10/2020 04:32,A Tribe Called Quest,Show Business,233440
4/10/2020 04:36,Lil Uzi Vert,Silly Watch,195692
4/10/2020 04:38,Blu,Straight No Chaser,176181
4/10/2020 04:42,JAY-Z,Ni**as In Paris,219333
4/10/2020 04:44,Ski Mask The Slump God,Unbothered,138426
4/10/2020 04:47,Dreamville,Sunset (with J. Cole feat. Young Nudy),178373
4/10/2020 04:49,Denzel Curry,Track07,123520
4/10/2020 04:53,A$AP Rocky,Max B (feat. Joe Fox),241133
4/10/2020 04:54,Danny Brown,XXX,110487
4/10/2020 04:57,Isaiah Rashad,Menthol (feat. Jean Deaux),177207
4/10/2020 04:58,The Pharcyde,Little D,91333
4/10/2020 05:01,JAY-Z,Gotta Have It,140746
4/10/2020 05:03,Cozz,VanNess,155188
4/10/2020 05:07,A$AP Rocky,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",260986
4/10/2020 05:12,Cozz,Freaky 45,279627
4/10/2020 05:16,Bas,Icarus (feat. Ari Lennox),262813
4/10/2020 05:19,CZARFACE,Rock Beast,175013
4/10/2020 05:22,Lil Uzi Vert,Chrome Heart Tags,212821
4/10/2020 05:25,Lil Uzi Vert,You Better Move,196638
4/10/2020 05:27,Madvillain,Strange Ways,111666
4/10/2020 05:31,Lil Uzi Vert,POP,227474
4/10/2020 05:33,JPEGMAFIA,Germs,161486
4/10/2020 05:37,Buddy,Black (feat. A$AP Ferg),232640
4/10/2020 05:39,Denzel Curry,DIET_,143733
4/10/2020 05:40,Madvillain,Sickfit,81880
4/10/2020 05:42,Madvillain,Meat Grinder,131866
4/10/2020 05:45,Ski Mask The Slump God,Cat Piss (feat. Lil Yachty),167040
4/10/2020 05:49,Nas,Memory Lane (Sittin' in da Park),248213
4/10/2020 05:53,The Pharcyde,Soul Flower - Remix,263240
4/10/2020 05:57,Dreamville,"PTSD (with Omen feat. Mereba, Deante' Hitchcock & St. Beauty)",237853
4/10/2020 06:01,The Pharcyde,Somethin' That Means Somethin',210960
4/10/2020 06:05,The Pharcyde,Y?,304800
4/10/2020 06:10,Isaiah Rashad,Heavenly Father,260632
4/10/2020 06:13,CZARFACE,Savagely Attack (feat. Ghostface Killah),200853
4/10/2020 06:14,The Pharcyde,If I Were President (Skit),61466
4/10/2020 06:17,Jay Rock,The Bloodiest,183413
4/10/2020 06:20,Blu,First Things First,230200
4/10/2020 06:23,Danny Brown,DNA,176710
4/10/2020 06:26,A$AP Rocky,Holy Ghost (feat. Joe Fox),191200
4/10/2020 06:29,Denzel Curry,TABOO | TA13OO,197440
4/10/2020 06:33,Danny Brown,Party All The Time,208365
4/10/2020 06:36,Cozz,Badu (feat. Curren$y),218725
4/10/2020 06:39,JAY-Z,Why I Love You,201453
4/10/2020 06:40,EARTHGANG,Bank,51439
4/10/2020 06:45,EARTHGANG,Fields (feat. Malik),319067
4/10/2020 06:51,A$AP Rocky,Jukebox Joints (feat. Joe Fox & Kanye West),323960
4/10/2020 06:54,Blu,My World Is...,220787
4/10/2020 06:58,EARTHGANG,Swivel,194613
4/10/2020 07:01,Lil Uzi Vert,Chrome Heart Tags,212821
4/10/2020 07:04,Cozz,My Love,175775
4/10/2020 07:04,A$AP Rocky,Holy Ghost (feat. Joe Fox),18711
4/10/2020 07:07,A$AP Rocky,Holy Ghost (feat. Joe Fox),174034
4/10/2020 07:12,Dreamville,Got Me (with Ari Lennox & Omen feat. Ty Dolla $ign & Dreezy),284040
4/10/2020 07:14,Isaiah Rashad,Soliloquy,106463
4/10/2020 07:15,Blu,Champagne,77300
4/10/2020 07:19,A$AP Rocky,Max B (feat. Joe Fox),241133
4/10/2020 07:24,The Pharcyde,Otha Fish,321506
4/10/2020 07:27,Isaiah Rashad,Webbie Flow (U Like),187823
4/10/2020 07:29,Denzel Curry,BLACK METAL TERRORIST | 13 M T,161626
4/10/2020 07:33,EARTHGANG,Proud Of U (feat. Young Thug),238200
4/10/2020 07:36,Nas,One Time 4 Your Mind,198800
4/10/2020 07:39,Dreamville,"Swivel (with EARTHGANG) - From The Album ""Mirrorland""",194613
4/10/2020 07:44,The Pharcyde,She Said,315826
4/10/2020 07:47,Blu,Boogie to Flex,188708
4/10/2020 07:50,Danny Brown,Baseline,159670
4/10/2020 07:53,Blu,Straight No Chaser,176181
4/10/2020 07:54,Blu,Facing Time,83261
4/10/2020 07:57,Cozz,Proof,162287
4/10/2020 08:00,Cozz,Badu (feat. Curren$y),218725
4/10/2020 08:02,Danny Brown,Adderall Admiral,103237
4/10/2020 08:04,Dreamville,"Ladies, Ladies, Ladies (with JID feat. T.I.)",167786
4/10/2020 08:09,Isaiah Rashad,Heavenly Father,260632
4/10/2020 08:12,Jay Rock,ES Tales,210800
4/10/2020 08:15,Freddie Gibbs,Shame (feat. BJ The Chicago Kid),183320
4/10/2020 08:21,A$AP Rocky,"1Train (feat. Kendrick Lamar, Joey Bada$$, Yelawolf, Danny Brown, Action Bronson & Big K.R.I.T.)",372173
4/10/2020 08:24,A$AP Rocky,Goldie,192066
4/10/2020 08:27,Jay Rock,King's Dead (feat. Future),161293
4/10/2020 08:30,Blu,Pop Shots,228316
4/10/2020 08:34,Blu,It Never Rains in South L.A.,233822
4/10/2020 08:37,The Pharcyde,Splattitorium,178573
4/10/2020 08:40,Vince Staples,Street Punks,186866
4/10/2020 08:43,Isaiah Rashad,Cilvia Demo,183031
4/10/2020 08:46,Vince Staples,Might Be Wrong,238200
4/10/2020 08:49,Blu,Do the Crime,164879
4/10/2020 08:54,Freddie Gibbs,"Robes (feat. Domo Genesis, Earl Sweatshirt)",304546
4/10/2020 08:57,A$AP Rocky,I Come Apart (feat. Florence Welch),217920
4/10/2020 09:02,Nas,N.Y. State of Mind,293973
4/10/2020 09:05,Danny Brown,Outer Space,164026
4/10/2020 09:06,Madvillain,Bistro,67520
4/10/2020 09:10,Freddie Gibbs,Broken (feat. Scarface),248413
4/10/2020 09:14,Isaiah Rashad,Tranquility,259552
4/10/2020 09:16,Madvillain,All Caps,130480
4/10/2020 09:18,Danny Brown,EWNESW,143032
4/10/2020 09:19,Blu,Intro,73646
4/10/2020 09:24,Freddie Gibbs,"Lakers (feat. Ab-Soul, Polyester the Saint)",270506
4/10/2020 09:27,Blu,Cold Hearted,192080
4/10/2020 09:30,Buddy,Find Me 2,201666
4/10/2020 10:24,Blu,Murder Case,254026
4/10/2020 10:25,Denzel Curry,Pyro (leak 2019),81240
4/10/2020 10:27,Blu,Stalkers,123191
4/10/2020 10:29,Madvillain,Great Day,136920
4/10/2020 10:30,Freddie Gibbs,Harold’s,60100
4/10/2020 10:32,Freddie Gibbs,Harold’s,108017
4/10/2020 10:35,Danny Brown,Monopoly,164533
4/10/2020 10:39,The Pharcyde,Passin' Me By,303492
4/10/2020 10:43,Denzel Curry,So.Incredible.pkg,196853
4/10/2020 10:45,Blu,Round Bout Midnight,135487
4/10/2020 10:46,Blu,Round Bout Midnight,92445
4/10/2020 10:51,JAY-Z,Murder To Excellence,300960
4/10/2020 10:56,Nas,The World Is Yours,290573
4/10/2020 10:57,Denzel Curry,Track 01,84626
4/10/2020 10:59,Madvillain,Meat Grinder,131866
4/10/2020 11:03,A Tribe Called Quest,Verses from the Abstract,238893
4/10/2020 11:08,CZARFACE,It's Raw (feat. Action Bronson),287920
4/10/2020 11:08,Madvillain,Do Not Fire!,52826
4/10/2020 11:11,Denzel Curry,Take_it_Back_v2,169466
4/10/2020 11:13,The Pharcyde,Quinton's On The Way (Skit),129666
4/10/2020 11:17,Freddie Gibbs,Real,214693
4/10/2020 11:20,Dreamville,Sleep Deprived (with Lute & Omen feat. Mez & DaVionne),238453
4/10/2020 11:22,Ski Mask The Slump God,Foot Fungus,129546
