,Unnamed: 0,endTime,artistName,trackName,msPlayed,trackID,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
12939,12939,6/5/2020 06:28,Tyga,Rack City,186207,0srwKuJPH8yBzzFUJMBQM2,203200.0,1.0,1.0,4.0,0.0373,0.929,0.339,1.96e-05,0.187,-10.881,0.371,0.273,98.986
12940,12940,6/5/2020 06:28,Pickle,Sing It,8698,3g5uTRDCdcUgylKH4wmkTW,184286.0,1.0,0.0,4.0,0.000665,0.718,0.922,0.605,0.118,-3.276,0.0484,0.13,126.054
12941,12941,6/5/2020 06:32,Pickle,Body Work,196182,1qo1dnwguBAbiqRNd3oTEi,196190.0,0.0,1.0,4.0,0.0214,0.772,0.974,0.873,0.0901,-4.444,0.0677,0.961,126.005
12942,12942,6/5/2020 06:35,Pickle,Sing It,184188,3g5uTRDCdcUgylKH4wmkTW,184286.0,1.0,0.0,4.0,0.000665,0.718,0.922,0.605,0.118,-3.276,0.0484,0.13,126.054
12943,12943,6/5/2020 09:23,Pickle,Blow - Extended Mix,29941,1CYBdYJpOxlqofwxCUYQxx,246240.0,2.0,1.0,4.0,0.000286,0.804,0.839,0.752,0.0308,-4.672,0.0612,0.944,125.017
12944,12944,6/5/2020 20:34,FISHER,Losing It,41706,6ho0GyrWZN3mhi9zVRW7xi,248036.0,2.0,1.0,4.0,0.00181,0.76,0.964,0.703,0.0975,-5.844,0.0577,0.643,125.003
12945,12945,6/5/2020 23:26,Pickle,On The Drums,28309,7d2RpBy2qTpFnzXd5jwX5F,206129.0,9.0,1.0,4.0,0.00362,0.752,0.957,0.765,0.094,-4.305,0.0512,0.91,123.992
12946,12946,6/5/2020 23:26,Pickle,Sing It,184285,3g5uTRDCdcUgylKH4wmkTW,184286.0,1.0,0.0,4.0,0.000665,0.718,0.922,0.605,0.118,-3.276,0.0484,0.13,126.054
12947,12947,6/5/2020 23:31,Pickle,On The Drums - Extended Mix,279193,3f1fz0UM50ShKMpigZtgSz,279194.0,9.0,1.0,4.0,0.000974,0.8,0.975,0.846,0.0517,-4.158,0.0548,0.927,124.001
12948,12948,6/5/2020 23:34,Croatia Squad,Deep Dish It,204024,4FDZjgvtlu9VsSgSgo0Mtd,204024.0,2.0,1.0,4.0,0.0167,0.905,0.866,0.333,0.0996,-5.505,0.0846,0.938,122.985
12949,12949,6/5/2020 23:40,Shiba San,Your Mind - Original Mix,388440,6LIMCo90VMafDabmwuggzZ,388440.0,2.0,1.0,4.0,0.000203,0.84,0.695,0.806,0.0403,-6.59,0.0436,0.365,124.993
12950,12950,6/5/2020 23:42,OFFAIAH,Push Pull,85870,3wGCJz3Ay0tLt3JdkjVzmB,193096.0,9.0,1.0,4.0,0.034,0.82,0.745,0.317,0.291,-4.921,0.0717,0.579,124.992
12951,12951,6/6/2020 20:36,A$AP Rocky,Lord Pretty Flacko Jodye 2 (LPFJ2),126960,1j6kDJttn6wbVyMaM42Nxm,126960.0,6.0,1.0,4.0,0.0123,0.485,0.72,0.0,0.0546,-5.991,0.127,0.0471,207.982
12952,12952,6/6/2020 20:37,Madvillain,The Illest Villains,115360,0vlTyXdxncOF0RRKTMWfpo,115360.0,6.0,1.0,5.0,0.55,0.41,0.817,0.008,0.422,-9.217,0.289,0.335,101.611
12953,12953,6/6/2020 20:41,Buddy,Shine,225933,2fCZkUscIJQSFVnqA9xlOF,225933.0,1.0,1.0,4.0,0.000107,0.7,0.65,0.0,0.254,-6.917,0.128,0.445,138.994
12954,12954,6/6/2020 20:44,Isaiah Rashad,Menthol (feat. Jean Deaux),177206,4CZQ5wy19DNsYvPhcM2d6r,177208.0,7.0,0.0,4.0,0.452,0.584,0.943,0.0,0.0881,-3.433,0.343,0.716,154.152
12955,12955,6/6/2020 20:47,Lil Uzi Vert,That Way - Bonus Track,212354,2ajzBr7vwHTEBeqDzcsNRC,212354.0,7.0,0.0,4.0,0.0546,0.712,0.598,0.0,0.154,-5.368,0.0388,0.504,130.007
12956,12956,6/6/2020 20:51,A$AP Rocky,Better Things,199466,3nHbQNMuGuEtIVhPGVfFbF,199467.0,1.0,0.0,4.0,0.106,0.466,0.443,0.612,0.159,-10.584,0.0975,0.116,100.762
12957,12957,6/6/2020 20:53,JPEGMAFIA,1488,148410,5ugbFObY3SJcjvnmHzjuRR,148410.0,8.0,0.0,4.0,0.368,0.545,0.73,2.66e-06,0.258,-5.73,0.439,0.362,108.229
12958,12958,6/6/2020 20:54,Dreamville,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",37480,36J0iaPDGbYGsHvYpaYs3k,169147.0,0.0,1.0,4.0,0.0392,0.761,0.586,0.0,0.0558,-5.368,0.359,0.719,149.804
12959,12959,6/6/2020 23:13,Rebūke,Along Came Polly - Original Mix,8960,4cTIFTmacy3vyi5A5F3YeD,389039.0,0.0,1.0,4.0,0.00107,0.825,0.595,0.94,0.0578,-9.393,0.0669,0.0781,124.003
12960,12960,6/6/2020 23:14,Rebūke,The Pipe,20927,6A0Is2OjgK22ANYiuvFL0G,339317.0,7.0,1.0,4.0,0.0526,0.847,0.75,0.924,0.0886,-7.811,0.074,0.375,125.992
12961,12961,6/6/2020 23:14,Rebūke,Rattle,36160,02617jpcGEjoUCRsFrkXfv,409749.0,0.0,0.0,4.0,0.00321,0.759,0.826,0.871,0.0849,-10.339,0.0487,0.0759,127.991
12962,12962,6/6/2020 23:14,Bart Skils,Settle in the Sun,6378,17vOEOIjTqqbiFUSYDZVHc,406258.0,11.0,0.0,4.0,0.0185,0.769,0.884,0.879,0.11,-7.742,0.0602,0.154,128.003
12963,12963,6/6/2020 23:15,Prospa,Ecstasy (Over & Over),7168,2nHBfIdQ4ndFNaWilLdBUN,216797.0,10.0,1.0,4.0,0.00426,0.757,0.82,0.421,0.173,-4.999,0.0406,0.656,128.012
12964,12964,6/6/2020 23:15,Marco Faraone,Addiction,6677,7DoYeHB4J2amWY4Wb1yO04,330262.0,5.0,0.0,4.0,0.0996,0.786,0.744,0.958,0.112,-10.933,0.061,0.0658,133.997
12965,12965,6/6/2020 23:15,Age Of Love,The Age Of Love - Jam & Spoon Watch Out For Stella Mix,14933,0rgQp5Pi4C2G8vQrhaTS7b,408773.0,1.0,1.0,4.0,0.0131,0.737,0.469,0.821,0.0776,-15.214,0.057,0.0956,130.001
12966,12966,6/6/2020 23:15,Alan Fitzpatrick,Haven't You Heard - Fitzy's Half Charged Mix,15018,,,,,,,,,,,,,,
12967,12967,6/6/2020 23:15,Alignment,Ever Gone,4480,7v1JbouuzwrFU5waJXR5cu,359547.0,6.0,0.0,4.0,0.000368,0.578,0.933,0.545,0.0709,-7.658,0.0372,0.0967,136.007
12968,12968,6/6/2020 23:16,Hannah Wants,Call Me - Carl Cox Remix,18837,106nK9OvcGurIN0XbcbtEH,257608.0,8.0,1.0,4.0,0.000193,0.778,0.72,0.895,0.0896,-9.01,0.0594,0.249,131.99
12969,12969,6/6/2020 23:17,Zimmz,Console,80341,47j9ZFHhItCVcDcJ6MKRkP,430108.0,4.0,0.0,4.0,0.00114,0.63,0.651,0.876,0.0759,-9.832,0.0574,0.139,126.997
12970,12970,6/6/2020 23:17,Croatia Squad,Do It Again - Radio Mix,7274,5ov0OBPgnTTNawdKmOSHNi,199672.0,9.0,1.0,4.0,0.0443,0.83,0.928,0.00596,0.123,-3.323,0.0814,0.897,121.998
12971,12971,6/6/2020 23:17,Croatia Squad,Do It Again - Original Mix,4330,6sF8qnpvt4MlXtIIQPx2AE,315861.0,11.0,0.0,4.0,0.00712,0.853,0.877,0.0409,0.645,-3.527,0.113,0.938,121.999
12972,12972,6/6/2020 23:17,Croatia Squad,Rock with Me,12160,4TTgSI6H0ha8j16xuB8dmQ,176129.0,7.0,1.0,4.0,0.00476,0.824,0.931,0.000673,0.52,-3.834,0.259,0.663,123.998
12973,12973,6/6/2020 23:19,Croatia Squad,Do It Again - Radio Mix,70122,5ov0OBPgnTTNawdKmOSHNi,199672.0,9.0,1.0,4.0,0.0443,0.83,0.928,0.00596,0.123,-3.323,0.0814,0.897,121.998
12974,12974,6/6/2020 23:23,Croatia Squad,Waking up the Neighbors,217130,2IwstL9bwDYAf3yLpCbXn8,217131.0,0.0,0.0,4.0,0.145,0.796,0.841,0.31,0.109,-4.6,0.0549,0.641,121.966
12975,12975,6/6/2020 23:24,Croatia Squad,Stay Fresh,109874,08XFs29xxGzAZ4UBbBzxRg,204125.0,1.0,1.0,4.0,0.000991,0.79,0.984,0.00389,0.0796,-4.878,0.0893,0.412,119.981
12976,12976,6/6/2020 23:25,FISHER,Crowd Control,13695,7ruylcpwEbeCl3HfB9SSyM,231360.0,9.0,1.0,4.0,0.00753,0.87,0.664,0.341,0.0514,-7.878,0.062,0.854,125.029
12977,12977,6/6/2020 23:25,FISHER,Losing It,16789,6ho0GyrWZN3mhi9zVRW7xi,248036.0,2.0,1.0,4.0,0.00181,0.76,0.964,0.703,0.0975,-5.844,0.0577,0.643,125.003
12978,12978,6/6/2020 23:26,Format:B,Coltrane,35648,5AAiN5cShXdE4aebddqW04,447382.0,1.0,1.0,4.0,0.00215,0.832,0.701,0.797,0.109,-7.669,0.0886,0.491,126.0
12979,12979,6/6/2020 23:26,FISHER,Ya Didn't,51370,7vtj0Lofn4XQgJPNtDarit,185927.0,0.0,1.0,4.0,0.00155,0.855,0.934,0.698,0.308,-5.386,0.0434,0.898,123.965
12980,12980,6/6/2020 23:27,Format:B,Sexus,24469,4GLMh9uNF2iPHsLeos9uIW,388158.0,2.0,1.0,4.0,0.00258,0.849,0.452,0.494,0.0762,-9.254,0.0644,0.329,125.023
12981,12981,6/6/2020 23:27,Hannah Wants,Rhymes,11413,5QTlj4L7ODIKNnTkhDE16p,200005.0,5.0,1.0,4.0,0.0209,0.895,0.561,0.00315,0.199,-7.813,0.0766,0.678,125.989
12982,12982,6/6/2020 23:28,Hannah Wants,I Want U,62080,1kzteYTHCt8p6CmMCZKLT2,342997.0,11.0,0.0,4.0,0.108,0.807,0.988,0.522,0.0853,-7.963,0.0509,0.356,124.99
12983,12983,6/6/2020 23:29,Ship Wrek,Super Freak,12864,4aeN3hIs48YeGrMSgT9wFw,146940.0,1.0,1.0,4.0,0.0168,0.801,0.982,0.797,0.148,-4.539,0.066,0.69,124.965
12984,12984,6/6/2020 23:29,Born Dirty,Tokyo Bill,68970,2C4N8mjycDcHBcHoD17sYF,184320.0,4.0,1.0,4.0,0.0126,0.85,0.993,0.419,0.186,-3.463,0.17,0.647,125.05
12985,12985,6/6/2020 23:31,Star Party,Ark,13034,2hjqFVoMk6ssbfgtHEyhsY,180800.0,7.0,0.0,4.0,0.0156,0.515,0.745,0.00787,0.485,-5.359,0.0394,0.0687,150.134
12986,12986,6/6/2020 23:31,Ship Wrek,It's My House (with Dillon Francis),86464,25Jo5t6If3McpUUM3iBQ6u,166694.0,2.0,1.0,4.0,0.00128,0.787,0.892,0.66,0.248,-4.792,0.0951,0.264,123.995
12987,12987,6/6/2020 23:31,Ship Wrek,Feelin' Good,5567,5twHMjkivfdJxOvxOihAbG,150400.0,8.0,0.0,4.0,0.338,0.308,0.538,0.00162,0.0777,-6.659,0.0399,0.233,74.469
12988,12988,6/6/2020 23:31,Ship Wrek,Stranded,6570,04icwAlXld6pocwfFYHQdr,196800.0,9.0,0.0,4.0,0.0109,0.523,0.853,0.869,0.0871,-5.749,0.0528,0.0983,150.076
12989,12989,6/6/2020 23:31,Ship Wrek,Geisha,7359,2jUtKYhVHi6wlsWmS9cMK5,217304.0,11.0,1.0,4.0,0.0168,0.542,0.851,0.4,0.0866,-5.507,0.132,0.0922,152.944
12990,12990,6/7/2020 02:14,Ship Wrek,Abyss,83370,6wzyXVUWsRBEjl1rVJNiTe,183200.0,10.0,0.0,4.0,0.0208,0.468,0.677,3.94e-05,0.0978,-5.175,0.0678,0.18,150.509
12991,12991,6/7/2020 03:52,100 gecs,stupid horse,37909,23Dapn8107GgxvXDIsPwWm,121682.0,3.0,1.0,4.0,0.0529,0.526,0.902,0.0,0.531,-4.876,0.314,0.797,168.188
12992,12992,6/7/2020 11:32,Joy Division,Disorder - 2007 Remaster,41194,5fbQCQt91LsVgXusFS0CCD,209040.0,10.0,0.0,4.0,0.00033,0.32,0.798,0.692,0.176,-7.078,0.124,0.74,84.696
12993,12993,6/7/2020 11:34,Yo La Tengo,Beach Party Tonight,5610,0Om3Y8qtC563a9zQP9N5sh,187027.0,0.0,1.0,4.0,0.88,0.236,0.216,0.919,0.138,-17.526,0.0315,0.218,91.546
12994,12994,6/7/2020 11:34,Primal Scream,Movin' on Up,132031,5Vx3e9PipiEceifVyBzCdj,230533.0,0.0,0.0,4.0,0.0846,0.508,0.808,0.000727,0.0719,-12.496,0.0403,0.209,94.255
12995,12995,6/7/2020 11:35,Yo La Tengo,Autumn Sweater,9941,19Qi2Cymjh7HDQESDrDBzs,318373.0,7.0,1.0,4.0,0.142,0.628,0.455,0.693,0.135,-12.436,0.0427,0.858,102.09
12996,12996,6/7/2020 11:35,The Smiths,There Is a Light That Never Goes Out - 2011 Remaster,11669,0WQiDwKJclirSYG9v5tayI,244587.0,4.0,1.0,4.0,0.04,0.523,0.769,0.0,0.136,-5.855,0.0269,0.876,136.162
12997,12997,6/7/2020 20:12,Konix,Thomas Jefferson,79707,3CuSmrRVbAfjk6eBDeIj8J,126131.0,7.0,1.0,3.0,0.202,0.754,0.261,0.526,0.0679,-16.818,0.0328,0.593,102.73
12998,12998,6/7/2020 22:34,Pop Smoke,Welcome To The Party,16021,0fIffclhgJC5h8AdMMVvkp,214960.0,2.0,1.0,4.0,0.0134,0.637,0.723,7.87e-05,0.196,-5.547,0.091,0.228,143.013
12999,12999,6/7/2020 22:49,Brett Gould,Get Down,34517,0Qib18nbGXHgdUjDqAGayD,419516.0,6.0,1.0,4.0,6.11e-05,0.803,0.953,0.933,0.0294,-5.45,0.0672,0.819,123.999
13000,13000,6/8/2020 17:26,Brett Gould,Get Down,419516,0Qib18nbGXHgdUjDqAGayD,419516.0,6.0,1.0,4.0,6.11e-05,0.803,0.953,0.933,0.0294,-5.45,0.0672,0.819,123.999
13001,13001,6/8/2020 17:30,Pop Smoke,Dior,216386,79s5XnCN4TJKTVMSmOx8Ep,216387.0,7.0,1.0,4.0,0.212,0.548,0.805,0.000389,0.408,-5.732,0.351,0.648,142.094
13002,13002,6/8/2020 17:35,Kyle Watson,Vice Versa,332926,2XW6iF1jSodUfPZ2ToapcP,332927.0,1.0,1.0,4.0,0.0635,0.882,0.662,0.85,0.0526,-9.179,0.134,0.422,123.049
13003,13003,6/8/2020 17:38,KC Lights,SOL,164315,7nLSn7Wo54oyLVPcfXg7lN,186479.0,5.0,1.0,4.0,0.000192,0.736,0.912,0.87,0.0642,-4.344,0.0799,0.244,125.016
13004,13004,6/8/2020 18:06,KC Lights,SOL,21931,7nLSn7Wo54oyLVPcfXg7lN,186479.0,5.0,1.0,4.0,0.000192,0.736,0.912,0.87,0.0642,-4.344,0.0799,0.244,125.016
13005,13005,6/8/2020 18:10,Diplo,On My Mind,189105,5lXY6PTuWXOludKy4zDQwM,189268.0,7.0,1.0,4.0,0.00165,0.771,0.731,0.633,0.217,-6.574,0.0409,0.635,123.026
13006,13006,6/8/2020 18:12,Ship Wrek,Need It,159940,5cG2xC4qPmUTerZdWupWNi,160740.0,5.0,0.0,4.0,0.000286,0.8,0.862,0.843,0.0516,-4.373,0.068,0.405,125.97
13007,13007,6/8/2020 18:19,Black Loops,E'z - Kyle Watson Remix,380186,,,,,,,,,,,,,,
13008,13008,6/8/2020 18:23,MASTERIA,Do It,232101,2o2lTKSeb6ZKKgNMWoLPpk,232320.0,5.0,0.0,4.0,0.00214,0.778,0.934,0.609,0.0393,-4.762,0.0618,0.529,125.02
13009,13009,6/8/2020 18:26,Loge21,Groove404,232182,7LMwKRhMIqSyolgdf3tDUD,232320.0,6.0,0.0,4.0,0.000177,0.739,0.917,0.832,0.0985,-4.186,0.0543,0.377,125.035
13010,13010,6/8/2020 18:33,Brett Gould,Get Down,419446,0Qib18nbGXHgdUjDqAGayD,419516.0,6.0,1.0,4.0,6.11e-05,0.803,0.953,0.933,0.0294,-5.45,0.0672,0.819,123.999
13011,13011,6/8/2020 18:39,Max Styler,Echo Over Me,218681,4sJ6CGc8VX7VWavrIznXfM,218710.0,7.0,0.0,4.0,0.00231,0.765,0.883,0.000556,0.116,-3.89,0.0382,0.671,123.998
13012,13012,6/8/2020 18:45,Kanye West,No More Parties In LA,374194,0zLClc0emc6qUeV1p5nc99,374413.0,5.0,1.0,4.0,0.246,0.508,0.921,0.0,0.221,-1.644,0.303,0.681,93.058
13013,13013,6/8/2020 18:47,DJ Scheme,How You Feel? (Freestyle) (feat. Lil Yachty & Ski Mask The Slump God),134816,67cpn8ZBO7QU67jky8Fh47,135023.0,5.0,1.0,4.0,0.0295,0.949,0.425,0.0,0.106,-7.393,0.224,0.621,124.927
13014,13014,6/8/2020 18:52,Migos,MotorSport,302935,4wFjTWCunQFKtukqrNijEt,303077.0,2.0,1.0,4.0,0.0305,0.904,0.518,0.0,0.325,-5.32,0.183,0.188,137.996
13015,13015,6/8/2020 18:56,Kanye West,All Falls Down,223449,5SkRLpaGtvYPhw02vZhQQ9,223507.0,8.0,0.0,4.0,0.149,0.657,0.734,0.0,0.139,-4.832,0.484,0.434,91.03
13016,13016,6/8/2020 19:00,Denzel Curry,SUMO | ZUMO,227181,7EHAXZenBzmGCpccWCyg8z,227373.0,11.0,1.0,4.0,0.25,0.822,0.861,7e-05,0.164,-8.846,0.0832,0.548,123.964
13017,13017,6/8/2020 19:03,B.o.B,HeadBand (feat. 2 Chainz),219440,2LvRR121MWFmmEGkuV2vQP,220240.0,1.0,1.0,4.0,0.132,0.919,0.506,0.0,0.0771,-7.14,0.304,0.273,97.465
13018,13018,6/8/2020 19:08,KAYTRANADA,At All,287198,0aR99yr1CNoxlZxm2veB65,287249.0,2.0,1.0,4.0,0.0399,0.898,0.471,0.698,0.0694,-10.13,0.519,0.41,120.099
13019,13019,6/8/2020 19:12,Outkast,Hey Ya! - Radio Mix,235192,2PpruBYCo4H7WOBJ7Q2EwM,235213.0,4.0,0.0,4.0,0.103,0.727,0.974,0.000532,0.174,-2.261,0.0664,0.965,79.526
13020,13020,6/8/2020 19:17,Estelle,American Boy,284694,22UDw8rSfLbUsaAGTXQ4Z8,284733.0,0.0,1.0,4.0,0.171,0.727,0.729,0.0,0.07,-2.99,0.326,0.512,117.932
13021,13021,6/8/2020 19:21,Destructo,Winning (feat. Problem),255176,0UiQwA5rEb58YwiwxlP2kC,255129.0,8.0,0.0,4.0,0.0212,0.717,0.711,0.00224,0.0874,-4.207,0.044,0.649,126.018
13022,13022,6/8/2020 19:25,Yellow Claw,DJ Turn It Up,211686,1ivuWgxFQb2xzxVNSlB1hF,211777.0,1.0,1.0,4.0,0.000956,0.829,0.695,0.178,0.112,-5.561,0.0473,0.369,102.018
13023,13023,6/8/2020 19:28,Tony Romera,Oldskool,209937,0ye0596VIK35sp52bA3zpZ,210000.0,7.0,1.0,4.0,0.00687,0.707,0.852,0.749,0.116,-3.897,0.0568,0.426,128.017
13024,13024,6/8/2020 19:31,Kaskade,Tight,188188,6Y0KGKWoaXiK4ONYhWX3Es,188188.0,1.0,0.0,4.0,0.0146,0.877,0.857,0.015,0.0569,-3.74,0.126,0.822,124.015
13025,13025,6/8/2020 19:35,Jeremih,Down On Me,228438,0x3TibRgnSqzkcwrqBd4iX,228453.0,2.0,1.0,4.0,0.0369,0.7,0.598,0.0,0.111,-7.783,0.114,0.594,160.041
13026,13026,6/8/2020 20:42,Snoop Dogg,Drop It Like It's Hot,1766,2NBQmPrOEEjA8VbeWOQGxO,266067.0,1.0,1.0,4.0,0.19,0.888,0.632,0.0,0.101,-3.872,0.219,0.662,91.979
13027,13027,6/8/2020 20:45,Migos,Stir Fry,189938,2UVbBKQOdFAekPTRsnkzcf,190288.0,2.0,1.0,4.0,0.00263,0.817,0.816,0.0,0.159,-5.402,0.269,0.508,181.982
13028,13028,6/8/2020 20:50,Estelle,American Boy,284685,22UDw8rSfLbUsaAGTXQ4Z8,284733.0,0.0,1.0,4.0,0.171,0.727,0.729,0.0,0.07,-2.99,0.326,0.512,117.932
13029,13029,6/8/2020 20:52,Ron Suno,PINOCCHIO,124934,5GO45r4u84nc3QvdoVw4YP,124982.0,8.0,1.0,4.0,0.0451,0.87,0.854,0.0,0.29,-4.819,0.475,0.76,140.12
13030,13030,6/8/2020 20:56,Kanye West,All Falls Down,223365,5SkRLpaGtvYPhw02vZhQQ9,223507.0,8.0,0.0,4.0,0.149,0.657,0.734,0.0,0.139,-4.832,0.484,0.434,91.03
13031,13031,6/8/2020 20:59,Cascada,Everytime We Touch,196442,1eOHw1k2AoluG4VyjBHLzX,196467.0,8.0,1.0,4.0,0.00474,0.635,0.974,1.56e-05,0.41,-5.373,0.052,0.495,142.049
13032,13032,6/8/2020 21:03,Afrojack,Take Over Control (feat. Eva Simons),219945,4iD3msRl5hJUBEtrQwnR4k,220520.0,0.0,0.0,4.0,0.121,0.735,0.699,2.82e-05,0.0809,-4.435,0.084,0.603,129.944
13033,13033,6/9/2020 09:33,Calvin Harris,Sweet Nothing (feat. Florence Welch),87336,24LS4lQShWyixJ0ZrJXfJ5,212560.0,8.0,0.0,4.0,0.197,0.573,0.929,0.000112,0.0567,-3.942,0.109,0.582,127.934
13034,13034,6/9/2020 09:33,Snoop Dogg,Drop It Like It's Hot,30029,2NBQmPrOEEjA8VbeWOQGxO,266067.0,1.0,1.0,4.0,0.19,0.888,0.632,0.0,0.101,-3.872,0.219,0.662,91.979
13035,13035,6/9/2020 22:36,Speaker Knockerz,Freak Hoe,4480,6sghEq6gM4Ugadwa12H7Sa,165373.0,11.0,0.0,4.0,0.1,0.794,0.871,0.0,0.384,-6.797,0.0632,0.729,89.997
13036,13036,6/9/2020 22:37,Lil Jojo,Bdk,10602,1YGMxc5s7TrnNdTATu0bGR,105666.0,9.0,1.0,4.0,0.00112,0.863,0.445,0.0,0.131,-9.285,0.375,0.497,127.948
13037,13037,6/9/2020 22:37,Speaker Knockerz,Freak Hoe,23381,6sghEq6gM4Ugadwa12H7Sa,165373.0,11.0,0.0,4.0,0.1,0.794,0.871,0.0,0.384,-6.797,0.0632,0.729,89.997
13038,13038,6/9/2020 22:38,Young Pappy,Killa,13738,01gj9t5gqjQrAiqixfUXdS,203012.0,0.0,0.0,4.0,0.199,0.676,0.787,0.0,0.175,-6.175,0.246,0.601,119.986
13039,13039,6/10/2020 05:55,Tiësto,Wasted,189943,7m3povhdMDLZwuEKak0l0n,190014.0,2.0,1.0,4.0,0.00149,0.638,0.816,0.00115,0.195,-5.503,0.0308,0.386,112.014
13040,13040,6/10/2020 05:59,Jonas Eb,Next to You,209946,7JDhSYlmxLLKZfVR29HoNd,210332.0,0.0,0.0,4.0,0.371,0.82,0.706,0.0846,0.0399,-5.438,0.0531,0.783,125.97
13041,13041,6/10/2020 06:02,Meek Mill,Dreams and Nightmares,229940,42zd6DYQ4o4SECmTITrM1U,230693.0,11.0,1.0,4.0,0.468,0.631,0.774,0.0,0.281,-2.459,0.3,0.44,79.745
13042,13042,6/10/2020 06:06,Yellow Claw,DJ Turn It Up,211697,1ivuWgxFQb2xzxVNSlB1hF,211777.0,1.0,1.0,4.0,0.000956,0.829,0.695,0.178,0.112,-5.561,0.0473,0.369,102.018
13043,13043,6/10/2020 06:10,Destructo,Winning (feat. Problem),254943,0UiQwA5rEb58YwiwxlP2kC,255129.0,8.0,0.0,4.0,0.0212,0.717,0.711,0.00224,0.0874,-4.207,0.044,0.649,126.018
13044,13044,6/10/2020 06:14,David Guetta,Memories (feat. Kid Cudi),209942,4dTaAiV9xFFCxnPur9c9yL,210093.0,8.0,1.0,4.0,0.0015,0.561,0.87,2.82e-06,0.246,-6.103,0.343,0.498,129.98
13045,13045,6/10/2020 06:18,Disclosure,White Noise,277340,4PPiV0xlKze0D4G93UWLji,277520.0,10.0,0.0,4.0,0.0103,0.683,0.845,0.000108,0.345,-6.17,0.051,0.874,119.966
13046,13046,6/10/2020 06:22,ScHoolboy Q,Man Of The Year,215931,5SsR3wtCOafDmZgvIdRhSm,216013.0,3.0,1.0,4.0,0.00536,0.749,0.865,0.0,0.198,-5.228,0.0413,0.371,111.914
13047,13047,6/10/2020 06:25,DaBaby,VIBEZ,144936,0fySG6A6qLE8IvDpayb5bM,144935.0,1.0,0.0,4.0,0.113,0.768,0.652,0.0,0.107,-2.708,0.307,0.777,154.187
13048,13048,6/10/2020 06:29,Justice,D.A.N.C.E,242198,33yAEqzKXexYM3WlOYtTfQ,242267.0,6.0,0.0,4.0,0.034,0.613,0.962,0.0,0.824,-5.07,0.278,0.496,113.015
13049,13049,6/10/2020 06:32,Migos,Stir Fry,189947,2UVbBKQOdFAekPTRsnkzcf,190288.0,2.0,1.0,4.0,0.00263,0.817,0.816,0.0,0.159,-5.402,0.269,0.508,181.982
13050,13050,6/10/2020 06:35,Matroda,Chronic,202693,60iecXayDdZkYlpz40NKb3,202728.0,11.0,0.0,4.0,0.0043,0.739,0.951,0.00133,0.142,-3.919,0.0751,0.723,125.993
13051,13051,6/10/2020 06:39,Yeah Yeah Yeahs,Heads Will Roll - A-Trak Remix Radio Edit,203920,0vBpyfpW2lARGh3AZFtWRi,203920.0,8.0,0.0,4.0,0.0134,0.671,0.805,0.0547,0.237,-3.232,0.081,0.866,132.051
13052,13052,6/10/2020 06:42,Young Thug,The London (feat. J. Cole & Travis Scott),199940,7DcvwMAiqKJQD1rrdfxSDx,200107.0,4.0,0.0,4.0,0.0247,0.796,0.586,0.0,0.132,-6.946,0.147,0.179,97.981
13053,13053,6/10/2020 06:46,ScHoolboy Q,X (with 2 Chainz & Saudi),267427,4LmAnpjlhWTahvRkYR8xJa,267427.0,2.0,1.0,4.0,0.0201,0.768,0.471,0.0,0.268,-8.406,0.259,0.405,131.023
13054,13054,6/10/2020 06:50,Lana Del Rey,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,214692,6PUIzlqotEmPuBfjbwYWOB,214912.0,1.0,0.0,4.0,0.0157,0.572,0.81,6.53e-06,0.13,-5.791,0.0558,0.11,126.052
13055,13055,6/10/2020 06:54,Far East Movement,Like A G6,216697,4DvhkX2ic4zWkQeWMwQ2qf,216893.0,3.0,1.0,4.0,0.00676,0.435,0.837,0.0,0.117,-8.126,0.449,0.778,124.913
13056,13056,6/10/2020 06:57,Tiësto,Carry You Home (feat. StarGate & Aloe Blacc),192696,6bolfjXj78EIQRB48C6QTc,192731.0,8.0,1.0,4.0,0.0308,0.518,0.724,0.0,0.116,-6.327,0.0839,0.334,121.884
13057,13057,6/10/2020 07:00,Icona Pop,All Night - Cash Cash Remix; Radio Edit,205690,5Uo7AAr2d1CNZlaKgVUT3i,206250.0,4.0,1.0,4.0,0.0386,0.591,0.864,0.0,0.139,-2.04,0.155,0.302,128.073
13058,13058,6/10/2020 07:04,Kanye West,Touch The Sky,236431,2dxjKgT0li4qBI3QwuN9Ih,236600.0,9.0,1.0,1.0,0.0114,0.552,0.846,0.0,0.309,-4.912,0.342,0.554,98.56
13059,13059,6/10/2020 07:09,DJ Snake,"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane) - Malaa Remix",264446,0DC2OR1ODB69FH1JzGFLTX,264578.0,11.0,0.0,4.0,0.00217,0.741,0.67,0.105,0.0533,-4.917,0.0768,0.494,124.008
